Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,NIV_EDUCA_esta,Poblacio
2017,01,07,39,5,1136
2017,01,07,39,6,87
2017,01,07,40,1,290
2017,01,07,40,2,878
2017,01,07,40,3,1066
2017,01,07,40,4,1116
2017,01,07,40,5,1069
2017,01,07,40,6,44
2017,01,07,41,1,129
2017,01,07,41,2,872
2017,01,07,41,3,1070
2017,01,07,41,4,1341
2017,01,07,41,5,1492
2017,01,07,41,6,77
2017,01,07,42,1,11
2017,01,07,42,2,38
2017,01,07,42,3,103
2017,01,07,42,4,88
2017,01,07,42,5,117
2017,01,07,42,6,0
2017,01,07,43,1,1007
2017,01,07,43,2,5031
2017,01,07,43,3,5509
2017,01,07,43,4,6069
2017,01,07,43,5,5232
2017,01,07,43,6,294
2017,01,08,44,1,875
2017,01,08,44,2,4661
2017,01,08,44,3,5815
2017,01,08,44,4,5829
2017,01,08,44,5,4815
2017,01,08,44,6,295
2017,01,08,45,1,1128
2017,01,08,45,2,5573
2017,01,08,45,3,5888
2017,01,08,45,4,5224
2017,01,08,45,5,3590
2017,01,08,45,6,279
2017,01,08,46,1,811
2017,01,08,46,2,3626
2017,01,08,46,3,3681
2017,01,08,46,4,3072
2017,01,08,46,5,1828
2017,01,08,46,6,210
2017,01,08,47,1,101
2017,01,08,47,2,647
2017,01,08,47,3,618
2017,01,08,47,4,308
2017,01,08,47,5,148
2017,01,08,47,6,46
2017,01,08,48,1,623
2017,01,08,48,2,3149
2017,01,08,48,3,3660
2017,01,08,48,4,3264
2017,01,08,48,5,2292
2017,01,08,48,6,187
2017,01,08,49,1,303
2017,01,08,49,2,1836
2017,01,08,49,3,1919
2017,01,08,49,4,1139
2017,01,08,49,5,671
2017,01,08,49,6,103
2017,01,08,50,1,695
2017,01,08,50,2,4352
2017,01,08,50,3,4321
2017,01,08,50,4,2337
2017,01,08,50,5,1132
2017,01,08,50,6,237
2017,01,08,51,1,625
2017,01,08,51,2,3188
2017,01,08,51,3,3326
2017,01,08,51,4,2132
2017,01,08,51,5,1169
2017,01,08,51,6,168
2017,01,08,52,1,1462
2017,01,08,52,2,6480
2017,01,08,52,3,6933
2017,01,08,52,4,4902
2017,01,08,52,5,2659
2017,01,08,52,6,367
2017,01,08,53,1,382
2017,01,08,53,2,1980
2017,01,08,53,3,2119
2017,01,08,53,4,1023
2017,01,08,53,5,447
2017,01,08,53,6,127
2017,01,08,54,1,90
2017,01,08,54,2,840
2017,01,08,54,3,719
2017,01,08,54,4,326
2017,01,08,54,5,175
2017,01,08,54,6,74
2017,01,08,55,1,339
2017,01,08,55,2,3208
2017,01,08,55,3,2855
2017,01,08,55,4,1381
2017,01,08,55,5,544
2017,01,08,55,6,169
2017,01,08,56,1,47
2017,01,08,56,2,390
2017,01,08,56,3,357
2017,01,08,56,4,108
2017,01,08,56,5,70
2017,01,08,56,6,18
2017,01,09,57,1,322
2017,01,09,57,2,2847
2017,01,09,57,3,2629
2017,01,09,57,4,1471
2017,01,09,57,5,757
2017,01,09,57,6,163
2017,01,09,58,1,95
2017,01,09,58,2,727
2017,01,09,58,3,747
2017,01,09,58,4,287
2017,01,09,58,5,95
2017,01,09,58,6,47
2017,01,09,59,1,391
2017,01,09,59,2,2984
2017,01,09,59,3,3242
2017,01,09,59,4,2068
2017,01,09,59,5,1297
2017,01,09,59,6,194
2017,01,09,60,1,1329
2017,01,09,60,2,9438
2017,01,09,60,3,12176
2017,01,09,60,4,13525
2017,01,09,60,5,11776
2017,01,09,60,6,689
2017,01,09,61,1,732
2017,01,09,61,2,5083
2017,01,09,61,3,6482
2017,01,09,61,4,6883
2017,01,09,61,5,5872
2017,01,09,61,6,327
2017,01,09,62,1,434
2017,01,09,62,2,2262
2017,01,09,62,3,3002
2017,01,09,62,4,3383
2017,01,09,62,5,2949
2017,01,09,62,6,183
2017,01,09,63,1,509
2017,01,09,63,2,3594
2017,01,09,63,3,4727
2017,01,09,63,4,5403
2017,01,09,63,5,4832
2017,01,09,63,6,251
2017,01,10,64,1,845
2017,01,10,64,2,5850
2017,01,10,64,3,7636
2017,01,10,64,4,9047
2017,01,10,64,5,9963
2017,01,10,64,6,425
2017,01,10,65,1,559
2017,01,10,65,2,4255
2017,01,10,65,3,5774
2017,01,10,65,4,6328
2017,01,10,65,5,6110
2017,01,10,65,6,352
2017,01,10,66,1,278
2017,01,10,66,2,2108
2017,01,10,66,3,2664
2017,01,10,66,4,3439
2017,01,10,66,5,4520
2017,01,10,66,6,154
2017,01,10,67,1,40
2017,01,10,67,2,498
2017,01,10,67,3,980
2017,01,10,67,4,1935
2017,01,10,67,5,4100
2017,01,10,67,6,194
2017,01,10,68,1,729
2017,01,10,68,2,4688
2017,01,10,68,3,5957
2017,01,10,68,4,7228
2017,01,10,68,5,9120
2017,01,10,68,6,405
2017,01,10,69,1,240
2017,01,10,69,2,1410
2017,01,10,69,3,1941
2017,01,10,69,4,2683
2017,01,10,69,5,4349
2017,01,10,69,6,178
2017,01,10,70,1,1071
2017,01,10,70,2,6323
2017,01,10,70,3,5841
2017,01,10,70,4,3680
2017,01,10,70,5,2153
2017,01,10,70,6,368
2017,01,10,71,1,550
2017,01,10,71,2,3591
2017,01,10,71,3,4491
2017,01,10,71,4,4460
2017,01,10,71,5,4079
2017,01,10,71,6,263
2017,01,10,72,1,905
2017,01,10,72,2,5384
2017,01,10,72,3,6192
2017,01,10,72,4,5651
2017,01,10,72,5,4266
2017,01,10,72,6,346
2017,01,10,73,1,1268
2017,01,10,73,2,6854
2017,01,10,73,3,7390
2017,01,10,73,4,5723
2017,01,10,73,5,3301
2017,01,10,73,6,410
2018,01,01,01,1,753
2018,01,01,01,2,11751
2018,01,01,01,3,9784
2018,01,01,01,4,7504
2018,01,01,01,5,10560
2018,01,01,01,6,601
2018,01,01,02,1,237
2018,01,01,02,2,2867
2018,01,01,02,3,2945
2018,01,01,02,4,3439
2018,01,01,02,5,5907
2018,01,01,02,6,114
2018,01,01,03,1,472
2018,01,01,03,2,2941
2018,01,01,03,3,3253
2018,01,01,03,4,2836
2018,01,01,03,5,3877
2018,01,01,03,6,155
2018,01,01,04,1,369
2018,01,01,04,2,3510
2018,01,01,04,3,3524
2018,01,01,04,4,4385
2018,01,01,04,5,8240
2018,01,01,04,6,213
2018,01,02,05,1,430
2018,01,02,05,2,3607
2018,01,02,05,3,5214
2018,01,02,05,4,7576
2018,01,02,05,5,11007
2018,01,02,05,6,343
2018,01,02,06,1,886
2018,01,02,06,2,6340
2018,01,02,06,3,8985
2018,01,02,06,4,11963
2018,01,02,06,5,17247
2018,01,02,06,6,473
2018,01,02,07,1,358
2018,01,02,07,2,3007
2018,01,02,07,3,5016
2018,01,02,07,4,9757
2018,01,02,07,5,19617
2018,01,02,07,6,485
2018,01,02,08,1,434
2018,01,02,08,2,3332
2018,01,02,08,3,5457
2018,01,02,08,4,9974
2018,01,02,08,5,17927
2018,01,02,08,6,418
2018,01,02,09,1,694
2018,01,02,09,2,5875
2018,01,02,09,3,8680
2018,01,02,09,4,13727
2018,01,02,09,5,22063
2018,01,02,09,6,620
2018,01,02,10,1,685
2018,01,02,10,2,5086
2018,01,02,10,3,6726
2018,01,02,10,4,8798
2018,01,02,10,5,12397
2018,01,02,10,6,379
2018,01,03,11,1,867
2018,01,03,11,2,8053
2018,01,03,11,3,8199
2018,01,03,11,4,7833
2018,01,03,11,5,9450
2018,01,03,11,6,466
2018,01,03,12,1,35
2018,01,03,12,2,397
2018,01,03,12,3,330
2018,01,03,12,4,102
2018,01,03,12,5,34
2018,01,03,12,6,16
2018,01,03,13,1,888
2018,01,03,13,2,7332
2018,01,03,13,3,7356
2018,01,03,13,4,6072
2018,01,03,13,5,3992
2018,01,03,13,6,571
2018,01,03,14,1,255
2018,01,03,14,2,1611
2018,01,03,14,3,2053
2018,01,03,14,4,2314
2018,01,03,14,5,2793
2018,01,03,14,6,90
2018,01,03,15,1,307
2018,01,03,15,2,2711
2018,01,03,15,3,3095
2018,01,03,15,4,3344
2018,01,03,15,5,4402
2018,01,03,15,6,144
2018,01,03,16,1,474
2018,01,03,16,2,3390
2018,01,03,16,3,4138
2018,01,03,16,4,4292
2018,01,03,16,5,3931
2018,01,03,16,6,204
2018,01,03,17,1,652
2018,01,03,17,2,4501
2018,01,03,17,3,5063
2018,01,03,17,4,5186
2018,01,03,17,5,5538
2018,01,03,17,6,250
2018,01,03,18,1,883
2018,01,03,18,2,6123
2018,01,03,18,3,7812
2018,01,03,18,4,9117
2018,01,03,18,5,11869
2018,01,03,18,6,436
2018,01,04,19,1,581
2018,01,04,19,2,4249
2018,01,04,19,3,6471
2018,01,04,19,4,10990
2018,01,04,19,5,17388
2018,01,04,19,6,463
2018,01,04,20,1,459
2018,01,04,20,2,2815
2018,01,04,20,3,3640
2018,01,04,20,4,5558
2018,01,04,20,5,8090
2018,01,04,20,6,255
2018,01,04,21,1,27
2018,01,04,21,2,559
2018,01,04,21,3,1167
2018,01,04,21,4,2708
2018,01,04,21,5,5217
2018,01,04,21,6,264
2018,01,05,22,1,37
2018,01,05,22,2,334
2018,01,05,22,3,594
2018,01,05,22,4,1060
2018,01,05,22,5,1582
2018,01,05,22,6,90
2018,01,05,23,1,166
2018,01,05,23,2,1449
2018,01,05,23,3,2522
2018,01,05,23,4,5398
2018,01,05,23,5,10226
2018,01,05,23,6,483
2018,01,05,24,1,39
2018,01,05,24,2,612
2018,01,05,24,3,1383
2018,01,05,24,4,4003
2018,01,05,24,5,7168
2018,01,05,24,6,321
2018,01,05,25,1,128
2018,01,05,25,2,1222
2018,01,05,25,3,2542
2018,01,05,25,4,6303
2018,01,05,25,5,10760
2018,01,05,25,6,399
2018,01,05,26,1,202
2018,01,05,26,2,2152
2018,01,05,26,3,4584
2018,01,05,26,4,11628
2018,01,05,26,5,20833
2018,01,05,26,6,833
2018,01,05,27,1,176
2018,01,05,27,2,1482
2018,01,05,27,3,3252
2018,01,05,27,4,7212
2018,01,05,27,5,12495
2018,01,05,27,6,428
2018,01,06,28,1,250
2018,01,06,28,2,1494
2018,01,06,28,3,2491
2018,01,06,28,4,3732
2018,01,06,28,5,5440
2018,01,06,28,6,193
2018,01,06,29,1,166
2018,01,06,29,2,1023
2018,01,06,29,3,1401
2018,01,06,29,4,1741
2018,01,06,29,5,1959
2018,01,06,29,6,85
2018,01,06,30,1,175
2018,01,06,30,2,1327
2018,01,06,30,3,2007
2018,01,06,30,4,3149
2018,01,06,30,5,4660
2018,01,06,30,6,136
2018,01,06,31,1,762
2018,01,06,31,2,5243
2018,01,06,31,3,6856
2018,01,06,31,4,10906
2018,01,06,31,5,19937
2018,01,06,31,6,515
2018,01,06,32,1,490
2018,01,06,32,2,3469
2018,01,06,32,3,5382
2018,01,06,32,4,8248
2018,01,06,32,5,12425
2018,01,06,32,6,301
2018,01,07,33,1,630
2018,01,07,33,2,3367
2018,01,07,33,3,4938
2018,01,07,33,4,6237
2018,01,07,33,5,7325
2018,01,07,33,6,243
2018,01,07,34,1,271
2018,01,07,34,2,1452
2018,01,07,34,3,1890
2018,01,07,34,4,1984
2018,01,07,34,5,2188
2018,01,07,34,6,98
2018,01,07,35,1,732
2018,01,07,35,2,4914
2018,01,07,35,3,7299
2018,01,07,35,4,9011
2018,01,07,35,5,9612
2018,01,07,35,6,392
2018,01,07,36,1,153
2018,01,07,36,2,1112
2018,01,07,36,3,1855
2018,01,07,36,4,2236
2018,01,07,36,5,2528
2018,01,07,36,6,132
2018,01,07,37,1,1423
2018,01,07,37,2,7217
2018,01,07,37,3,8697
2018,01,07,37,4,5894
2018,01,07,37,5,3660
2018,01,07,37,6,481
2018,01,07,38,1,427
2018,01,07,38,2,2397
2018,01,07,38,3,2934
2018,01,07,38,4,2357
2018,01,07,38,5,1796
2018,01,07,38,6,164
2018,01,07,39,1,322
2018,01,07,39,2,1342
2018,01,07,39,3,1635
2018,01,07,39,4,1470
2018,01,07,39,5,1207
2018,01,07,39,6,91
2018,01,07,40,1,269
2018,01,07,40,2,821
2018,01,07,40,3,1064
2018,01,07,40,4,1131
2018,01,07,40,5,1109
2018,01,07,40,6,44
2018,01,07,41,1,122
2018,01,07,41,2,827
2018,01,07,41,3,1114
2018,01,07,41,4,1326
2018,01,07,41,5,1494
2018,01,07,41,6,61
2018,01,07,42,1,6
2018,01,07,42,2,48
2018,01,07,42,3,127
2018,01,07,42,4,113
2018,01,07,42,5,129
2018,01,07,42,6,0
2018,01,07,43,1,889
2018,01,07,43,2,4885
2018,01,07,43,3,5623
2018,01,07,43,4,6062
2018,01,07,43,5,5422
2018,01,07,43,6,317
2018,01,08,44,1,799
2018,01,08,44,2,4507
2018,01,08,44,3,5862
2018,01,08,44,4,5878
2018,01,08,44,5,5016
2018,01,08,44,6,274
2018,01,08,45,1,1024
2018,01,08,45,2,5483
2018,01,08,45,3,6046
2018,01,08,45,4,5408
2018,01,08,45,5,3846
2018,01,08,45,6,265
2018,01,08,46,1,747
2018,01,08,46,2,3432
2018,01,08,46,3,3792
2018,01,08,46,4,3120
2018,01,08,46,5,1954
2018,01,08,46,6,193
2018,01,08,47,1,86
2018,01,08,47,2,622
2018,01,08,47,3,624
2018,01,08,47,4,319
2018,01,08,47,5,151
2018,01,08,47,6,50
2018,01,08,48,1,575
2018,01,08,48,2,3074
2018,01,08,48,3,3714
2018,01,08,48,4,3293
2018,01,08,48,5,2392
2018,01,08,48,6,160
2018,01,08,49,1,281
2018,01,08,49,2,1784
2018,01,08,49,3,1959
2018,01,08,49,4,1143
2018,01,08,49,5,721
2018,01,08,49,6,100
2018,01,08,50,1,632
2018,01,08,50,2,4278
2018,01,08,50,3,4416
2018,01,08,50,4,2412
2018,01,08,50,5,1200
2018,01,08,50,6,246
2018,01,08,51,1,559
2018,01,08,51,2,3082
2018,01,08,51,3,3391
2018,01,08,51,4,2234
2018,01,08,51,5,1236
2018,01,08,51,6,153
2018,01,08,52,1,1321
2018,01,08,52,2,6315
2018,01,08,52,3,7157
2018,01,08,52,4,4998
2018,01,08,52,5,2777
2018,01,08,52,6,360
2018,01,08,53,1,334
2018,01,08,53,2,1945
2018,01,08,53,3,2156
2018,01,08,53,4,1083
2018,01,08,53,5,500
2018,01,08,53,6,142
2018,01,08,54,1,77
2018,01,08,54,2,830
2018,01,08,54,3,745
2018,01,08,54,4,340
2018,01,08,54,5,181
2018,01,08,54,6,87
2018,01,08,55,1,301
2018,01,08,55,2,3169
2018,01,08,55,3,2969
2018,01,08,55,4,1473
2018,01,08,55,5,615
2018,01,08,55,6,188
2018,01,08,56,1,49
2018,01,08,56,2,388
2018,01,08,56,3,350
2018,01,08,56,4,118
2018,01,08,56,5,78
2018,01,08,56,6,26
2018,01,09,57,1,289
2018,01,09,57,2,2770
2018,01,09,57,3,2669
2018,01,09,57,4,1504
2018,01,09,57,5,801
2018,01,09,57,6,163
2018,01,09,58,1,79
2018,01,09,58,2,715
2018,01,09,58,3,744
2018,01,09,58,4,299
2018,01,09,58,5,105
2018,01,09,58,6,44
2018,01,09,59,1,346
2018,01,09,59,2,2901
2018,01,09,59,3,3322
2018,01,09,59,4,2161
2018,01,09,59,5,1377
2018,01,09,59,6,206
2018,01,09,60,1,1181
2018,01,09,60,2,9142
2018,01,09,60,3,12427
2018,01,09,60,4,13543
2018,01,09,60,5,12380
2018,01,09,60,6,677
2018,01,09,61,1,682
2018,01,09,61,2,4890
2018,01,09,61,3,6601
2018,01,09,61,4,6892
2018,01,09,61,5,6134
2018,01,09,61,6,298
2018,01,09,62,1,399
2018,01,09,62,2,2134
2018,01,09,62,3,3078
2018,01,09,62,4,3369
2018,01,09,62,5,3113
2018,01,09,62,6,195
2018,01,09,63,1,466
2018,01,09,63,2,3414
2018,01,09,63,3,4737
2018,01,09,63,4,5354
2018,01,09,63,5,5091
2018,01,09,63,6,276
2018,01,10,64,1,767
2018,01,10,64,2,5567
2018,01,10,64,3,7717
2018,01,10,64,4,9014
2018,01,10,64,5,10391
2018,01,10,64,6,393
2018,01,10,65,1,510
2018,01,10,65,2,4051
2018,01,10,65,3,5826
2018,01,10,65,4,6251
2018,01,10,65,5,6413
2018,01,10,65,6,333
2018,01,10,66,1,265
2018,01,10,66,2,2081
2018,01,10,66,3,2751
2018,01,10,66,4,3412
2018,01,10,66,5,4678
2018,01,10,66,6,137
2018,01,10,67,1,36
2018,01,10,67,2,447
2018,01,10,67,3,1063
2018,01,10,67,4,1885
2018,01,10,67,5,4118
2018,01,10,67,6,157
2018,01,10,68,1,643
2018,01,10,68,2,4413
2018,01,10,68,3,6008
2018,01,10,68,4,7169
2018,01,10,68,5,9515
2018,01,10,68,6,442
2018,01,10,69,1,226
2018,01,10,69,2,1367
2018,01,10,69,3,1992
2018,01,10,69,4,2672
2018,01,10,69,5,4384
2018,01,10,69,6,188
2018,01,10,70,1,969
2018,01,10,70,2,6316
2018,01,10,70,3,6155
2018,01,10,70,4,3773
2018,01,10,70,5,2329
2018,01,10,70,6,378
2018,01,10,71,1,501
2018,01,10,71,2,3420
2018,01,10,71,3,4562
2018,01,10,71,4,4442
2018,01,10,71,5,4327
2018,01,10,71,6,249
2018,01,10,72,1,821
2018,01,10,72,2,5219
2018,01,10,72,3,6261
2018,01,10,72,4,5605
2018,01,10,72,5,4424
2018,01,10,72,6,341
2018,01,10,73,1,1148
2018,01,10,73,2,6691
2018,01,10,73,3,7447
2018,01,10,73,4,5793
2018,01,10,73,5,3481
2018,01,10,73,6,463
2019,01,01,01,1,661
2019,01,01,01,2,11299
2019,01,01,01,3,10002
2019,01,01,01,4,7909
2019,01,01,01,5,11155
2019,01,01,01,6,722
2019,01,01,02,1,219
2019,01,01,02,2,3451
2019,01,01,02,3,3498
2019,01,01,02,4,3849
2019,01,01,02,5,6405
2019,01,01,02,6,155
2019,01,01,03,1,409
2019,01,01,03,2,2857
2019,01,01,03,3,3262
2019,01,01,03,4,3014
2019,01,01,03,5,4179
2019,01,01,03,6,172
2019,01,01,04,1,327
2019,01,01,04,2,3396
2019,01,01,04,3,3548
2019,01,01,04,4,4592
2019,01,01,04,5,8719
2019,01,01,04,6,254
2019,01,02,05,1,394
2019,01,02,05,2,3573
2019,01,02,05,3,5233
2019,01,02,05,4,7634
2019,01,02,05,5,11456
2019,01,02,05,6,472
2019,01,02,06,1,768
2019,01,02,06,2,6020
2019,01,02,06,3,8765
2019,01,02,06,4,12034
2019,01,02,06,5,17961
2019,01,02,06,6,651
2019,01,02,07,1,337
2019,01,02,07,2,2906
2019,01,02,07,3,4922
2019,01,02,07,4,9685
2019,01,02,07,5,20149
2019,01,02,07,6,684
2019,01,02,08,1,385
2019,01,02,08,2,3186
2019,01,02,08,3,5342
2019,01,02,08,4,10002
2019,01,02,08,5,18621
2019,01,02,08,6,556
2019,01,02,09,1,612
2019,01,02,09,2,5594
2019,01,02,09,3,8429
2019,01,02,09,4,13677
2019,01,02,09,5,22938
2019,01,02,09,6,821
2019,01,02,10,1,612
2019,01,02,10,2,4878
2019,01,02,10,3,6576
2019,01,02,10,4,8796
2019,01,02,10,5,12925
2019,01,02,10,6,513
2019,01,03,11,1,757
2019,01,03,11,2,7702
2019,01,03,11,3,8288
2019,01,03,11,4,8074
2019,01,03,11,5,10098
2019,01,03,11,6,565
2019,01,03,12,1,39
2019,01,03,12,2,389
2019,01,03,12,3,353
2019,01,03,12,4,116
2019,01,03,12,5,46
2019,01,03,12,6,20
2019,01,03,13,1,809
2019,01,03,13,2,7089
2019,01,03,13,3,7457
2019,01,03,13,4,6261
2019,01,03,13,5,4317
2019,01,03,13,6,653
2019,01,03,14,1,231
2019,01,03,14,2,1575
2019,01,03,14,3,2009
2019,01,03,14,4,2324
2019,01,03,14,5,2935
2019,01,03,14,6,140
2019,01,03,15,1,282
2019,01,03,15,2,2541
2019,01,03,15,3,3126
2019,01,03,15,4,3424
2019,01,03,15,5,4617
2019,01,03,15,6,189
2019,01,03,16,1,415
2019,01,03,16,2,3337
2019,01,03,16,3,4191
2019,01,03,16,4,4393
2019,01,03,16,5,4321
2019,01,03,16,6,292
2019,01,03,17,1,586
2019,01,03,17,2,4339
2019,01,03,17,3,5097
2019,01,03,17,4,5312
2019,01,03,17,5,5880
2019,01,03,17,6,341
2019,01,03,18,1,794
2019,01,03,18,2,6162
2019,01,03,18,3,7922
2019,01,03,18,4,9249
2019,01,03,18,5,12417
2019,01,03,18,6,588
2019,01,04,19,1,517
2019,01,04,19,2,4122
2019,01,04,19,3,6375
2019,01,04,19,4,10902
2019,01,04,19,5,18021
2019,01,04,19,6,635
2019,01,04,20,1,416
2019,01,04,20,2,2653
2019,01,04,20,3,3605
2019,01,04,20,4,5493
2019,01,04,20,5,8330
2019,01,04,20,6,357
2019,01,04,21,1,25
2019,01,04,21,2,554
2019,01,04,21,3,1166
2019,01,04,21,4,2594
2019,01,04,21,5,5254
2019,01,04,21,6,332
2019,01,05,22,1,36
2019,01,05,22,2,324
2019,01,05,22,3,583
2019,01,05,22,4,1048
2019,01,05,22,5,1631
2019,01,05,22,6,138
2019,01,05,23,1,138
2019,01,05,23,2,1396
2019,01,05,23,3,2432
2019,01,05,23,4,5281
2019,01,05,23,5,10438
2019,01,05,23,6,640
2019,01,05,24,1,33
2019,01,05,24,2,588
2019,01,05,24,3,1328
2019,01,05,24,4,3899
2019,01,05,24,5,7290
2019,01,05,24,6,440
2019,01,05,25,1,99
2019,01,05,25,2,1218
2019,01,05,25,3,2467
2019,01,05,25,4,6166
2019,01,05,25,5,11086
2019,01,05,25,6,561
2019,01,05,26,1,178
2019,01,05,26,2,2026
2019,01,05,26,3,4421
2019,01,05,26,4,11467
2019,01,05,26,5,21237
2019,01,05,26,6,1091
2019,01,05,27,1,149
2019,01,05,27,2,1401
2019,01,05,27,3,3143
2019,01,05,27,4,7134
2019,01,05,27,5,12876
2019,01,05,27,6,553
2019,01,06,28,1,225
2019,01,06,28,2,1414
2019,01,06,28,3,2416
2019,01,06,28,4,3723
2019,01,06,28,5,5670
2019,01,06,28,6,281
2019,01,06,29,1,142
2019,01,06,29,2,994
2019,01,06,29,3,1390
2019,01,06,29,4,1761
2019,01,06,29,5,2039
2019,01,06,29,6,115
2019,01,06,30,1,144
2019,01,06,30,2,1281
2019,01,06,30,3,1979
2019,01,06,30,4,3166
2019,01,06,30,5,4818
2019,01,06,30,6,180
2019,01,06,31,1,684
2019,01,06,31,2,4878
2019,01,06,31,3,6641
2019,01,06,31,4,10925
2019,01,06,31,5,20707
2019,01,06,31,6,718
2019,01,06,32,1,442
2019,01,06,32,2,3425
2019,01,06,32,3,5409
2019,01,06,32,4,8207
2019,01,06,32,5,12913
2019,01,06,32,6,443
2019,01,07,33,1,578
2019,01,07,33,2,3239
2019,01,07,33,3,4853
2019,01,07,33,4,6298
2019,01,07,33,5,7629
2019,01,07,33,6,344
2019,01,07,34,1,238
2019,01,07,34,2,1395
2019,01,07,34,3,1892
2019,01,07,34,4,2051
2019,01,07,34,5,2319
2019,01,07,34,6,141
2019,01,07,35,1,663
2019,01,07,35,2,4698
2019,01,07,35,3,7212
2019,01,07,35,4,9123
2019,01,07,35,5,10017
2019,01,07,35,6,581
2019,01,07,36,1,137
2019,01,07,36,2,1060
2019,01,07,36,3,1765
2019,01,07,36,4,2247
2019,01,07,36,5,2630
2019,01,07,36,6,196
2019,01,07,37,1,1294
2019,01,07,37,2,7015
2019,01,07,37,3,8745
2019,01,07,37,4,6089
2019,01,07,37,5,3920
2019,01,07,37,6,631
2019,01,07,38,1,388
2019,01,07,38,2,2337
2019,01,07,38,3,2950
2019,01,07,38,4,2465
2019,01,07,38,5,1855
2019,01,07,38,6,219
2019,01,07,39,1,275
2019,01,07,39,2,1306
2019,01,07,39,3,1674
2019,01,07,39,4,1577
2019,01,07,39,5,1277
2019,01,07,39,6,144
2019,01,07,40,1,233
2019,01,07,40,2,756
2019,01,07,40,3,1054
2019,01,07,40,4,1177
2019,01,07,40,5,1164
2019,01,07,40,6,76
2019,01,07,41,1,111
2019,01,07,41,2,816
2019,01,07,41,3,1092
2019,01,07,41,4,1367
2019,01,07,41,5,1534
2019,01,07,41,6,95
2019,01,07,42,1,7
2019,01,07,42,2,40
2019,01,07,42,3,134
2019,01,07,42,4,100
2019,01,07,42,5,149
2019,01,07,42,6,0
2019,01,07,43,1,826
2019,01,07,43,2,4849
2019,01,07,43,3,5578
2019,01,07,43,4,6283
2019,01,07,43,5,5703
2019,01,07,43,6,486
2019,01,08,44,1,723
2019,01,08,44,2,4409
2019,01,08,44,3,5785
2019,01,08,44,4,5983
2019,01,08,44,5,5235
2019,01,08,44,6,411
2019,01,08,45,1,946
2019,01,08,45,2,5509
2019,01,08,45,3,6318
2019,01,08,45,4,5749
2019,01,08,45,5,4114
2019,01,08,45,6,381
2019,01,08,46,1,661
2019,01,08,46,2,3333
2019,01,08,46,3,3798
2019,01,08,46,4,3228
2019,01,08,46,5,2123
2019,01,08,46,6,267
2019,01,08,47,1,74
2019,01,08,47,2,600
2019,01,08,47,3,645
2019,01,08,47,4,326
2019,01,08,47,5,165
2019,01,08,47,6,56
2019,01,08,48,1,526
2019,01,08,48,2,2988
2019,01,08,48,3,3757
2019,01,08,48,4,3338
2019,01,08,48,5,2466
2019,01,08,48,6,241
2019,01,08,49,1,257
2019,01,08,49,2,1727
2019,01,08,49,3,1944
2019,01,08,49,4,1158
2019,01,08,49,5,758
2019,01,08,49,6,141
2019,01,08,50,1,568
2019,01,08,50,2,4251
2019,01,08,50,3,4593
2019,01,08,50,4,2579
2019,01,08,50,5,1269
2019,01,08,50,6,327
2019,01,08,51,1,488
2019,01,08,51,2,2981
2019,01,08,51,3,3456
2019,01,08,51,4,2313
2019,01,08,51,5,1330
2019,01,08,51,6,198
2019,01,08,52,1,1208
2019,01,08,52,2,6180
2019,01,08,52,3,7169
2019,01,08,52,4,5197
2019,01,08,52,5,2953
2019,01,08,52,6,483
2019,01,08,53,1,283
2019,01,08,53,2,1944
2019,01,08,53,3,2217
2019,01,08,53,4,1178
2019,01,08,53,5,568
2019,01,08,53,6,177
2019,01,08,54,1,69
2019,01,08,54,2,821
2019,01,08,54,3,782
2019,01,08,54,4,355
2019,01,08,54,5,180
2019,01,08,54,6,109
2019,01,08,55,1,280
2019,01,08,55,2,3145
2019,01,08,55,3,3019
2019,01,08,55,4,1542
2019,01,08,55,5,683
2019,01,08,55,6,219
2019,01,08,56,1,37
2019,01,08,56,2,389
2019,01,08,56,3,371
2019,01,08,56,4,129
2019,01,08,56,5,87
2019,01,08,56,6,33
2019,01,09,57,1,262
2019,01,09,57,2,2771
2019,01,09,57,3,2711
2019,01,09,57,4,1590
2019,01,09,57,5,855
2019,01,09,57,6,228
2019,01,09,58,1,70
2019,01,09,58,2,728
2019,01,09,58,3,754
2019,01,09,58,4,330
2019,01,09,58,5,121
2019,01,09,58,6,65
2019,01,09,59,1,314
2019,01,09,59,2,2905
2019,01,09,59,3,3404
2019,01,09,59,4,2276
2019,01,09,59,5,1471
2019,01,09,59,6,310
2019,01,09,60,1,1085
2019,01,09,60,2,8855
2019,01,09,60,3,12153
2019,01,09,60,4,13632
2019,01,09,60,5,12911
2019,01,09,60,6,1035
2019,01,09,61,1,611
2019,01,09,61,2,4731
2019,01,09,61,3,6472
2019,01,09,61,4,6966
2019,01,09,61,5,6473
2019,01,09,61,6,446
2019,01,09,62,1,349
2019,01,09,62,2,2055
2019,01,09,62,3,3124
2019,01,09,62,4,3466
2019,01,09,62,5,3363
2019,01,09,62,6,254
2019,01,09,63,1,424
2019,01,09,63,2,3282
2019,01,09,63,3,4694
2019,01,09,63,4,5418
2019,01,09,63,5,5279
2019,01,09,63,6,413
2019,01,10,64,1,702
2019,01,10,64,2,5414
2019,01,10,64,3,7581
2019,01,10,64,4,9206
