Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,LLOC_NAIX_REGIO,Poblacio,REF_Poblacio
2002,01,08,52,2,954,26768
2002,01,08,52,3,0,26768
2002,01,08,52,4,86,26768
2002,01,08,52,5,176,26768
2002,01,08,52,6,0,26768
2002,01,08,52,7,0,26768
2002,01,08,53,1,59,7670
2002,01,08,53,2,195,7670
2002,01,08,53,3,0,7670
2002,01,08,53,4,31,7670
2002,01,08,53,5,70,7670
2002,01,08,53,6,0,7670
2002,01,08,53,7,0,7670
2002,01,08,54,1,15,2145
2002,01,08,54,2,44,2145
2002,01,08,54,3,0,2145
2002,01,08,54,4,12,2145
2002,01,08,54,5,15,2145
2002,01,08,54,6,0,2145
2002,01,08,54,7,0,2145
2002,01,08,55,1,125,9480
2002,01,08,55,2,266,9480
2002,01,08,55,3,0,9480
2002,01,08,55,4,31,9480
2002,01,08,55,5,72,9480
2002,01,08,55,6,0,9480
2002,01,08,55,7,0,9480
2002,01,08,56,1,38,824
2002,01,08,56,2,0,824
2002,01,08,56,3,0,824
2002,01,08,56,4,0,824
2002,01,08,56,5,10,824
2002,01,08,56,6,0,824
2002,01,08,56,7,0,824
2002,01,09,57,1,399,8400
2002,01,09,57,2,384,8400
2002,01,09,57,3,0,8400
2002,01,09,57,4,40,8400
2002,01,09,57,5,52,8400
2002,01,09,57,6,0,8400
2002,01,09,57,7,0,8400
2002,01,09,58,1,17,2362
2002,01,09,58,2,0,2362
2002,01,09,58,3,0,2362
2002,01,09,58,4,0,2362
2002,01,09,58,5,8,2362
2002,01,09,58,6,0,2362
2002,01,09,58,7,0,2362
2002,01,09,59,1,97,9953
2002,01,09,59,2,198,9953
2002,01,09,59,3,0,9953
2002,01,09,59,4,14,9953
2002,01,09,59,5,68,9953
2002,01,09,59,6,0,9953
2002,01,09,59,7,0,9953
2002,01,09,60,1,177,53153
2002,01,09,60,2,1407,53153
2002,01,09,60,3,0,53153
2002,01,09,60,4,78,53153
2002,01,09,60,5,364,53153
2002,01,09,60,6,0,53153
2002,01,09,60,7,0,53153
2002,01,09,61,1,75,28081
2002,01,09,61,2,1462,28081
2002,01,09,61,3,0,28081
2002,01,09,61,4,20,28081
2002,01,09,61,5,156,28081
2002,01,09,61,6,0,28081
2002,01,09,61,7,0,28081
2002,01,09,62,1,52,13321
2002,01,09,62,2,361,13321
2002,01,09,62,3,0,13321
2002,01,09,62,4,23,13321
2002,01,09,62,5,82,13321
2002,01,09,62,6,0,13321
2002,01,09,62,7,0,13321
2002,01,09,63,1,54,21869
2002,01,09,63,2,998,21869
2002,01,09,63,3,0,21869
2002,01,09,63,4,85,21869
2002,01,09,63,5,453,21869
2002,01,09,63,6,0,21869
2002,01,09,63,7,0,21869
2002,01,10,64,1,251,37541
2002,01,10,64,2,2205,37541
2002,01,10,64,3,0,37541
2002,01,10,64,4,79,37541
2002,01,10,64,5,385,37541
2002,01,10,64,6,0,37541
2002,01,10,64,7,0,37541
2002,01,10,65,1,157,25781
2002,01,10,65,2,1270,25781
2002,01,10,65,3,0,25781
2002,01,10,65,4,48,25781
2002,01,10,65,5,291,25781
2002,01,10,65,6,0,25781
2002,01,10,65,7,0,25781
2002,01,10,66,1,187,12521
2002,01,10,66,2,765,12521
2002,01,10,66,3,0,12521
2002,01,10,66,4,139,12521
2002,01,10,66,5,159,12521
2002,01,10,66,6,0,12521
2002,01,10,66,7,7,12521
2002,01,10,67,1,45,7508
2002,01,10,67,2,296,7508
2002,01,10,67,3,20,7508
2002,01,10,67,4,39,7508
2002,01,10,67,5,377,7508
2002,01,10,67,6,0,7508
2002,01,10,67,7,0,7508
2002,01,10,68,1,277,25589
2002,01,10,68,2,889,25589
2002,01,10,68,3,5,25589
2002,01,10,68,4,233,25589
2002,01,10,68,5,275,25589
2002,01,10,68,6,0,25589
2002,01,10,68,7,0,25589
2002,01,10,69,1,16,6054
2002,01,10,69,2,117,6054
2002,01,10,69,3,0,6054
2002,01,10,69,4,11,6054
2002,01,10,69,5,56,6054
2002,01,10,69,6,0,6054
2002,01,10,69,7,0,6054
2002,01,10,70,1,154,21032
2002,01,10,70,2,593,21032
2002,01,10,70,3,0,21032
2002,01,10,70,4,119,21032
2002,01,10,70,5,154,21032
2002,01,10,70,6,0,21032
2002,01,10,70,7,0,21032
2002,01,10,71,1,207,17243
2002,01,10,71,2,549,17243
2002,01,10,71,3,0,17243
2002,01,10,71,4,29,17243
2002,01,10,71,5,91,17243
2002,01,10,71,6,0,17243
2002,01,10,71,7,0,17243
2002,01,10,72,1,16,26568
2002,01,10,72,2,634,26568
2002,01,10,72,3,0,26568
2002,01,10,72,4,28,26568
2002,01,10,72,5,124,26568
2002,01,10,72,6,0,26568
2002,01,10,72,7,0,26568
2002,01,10,73,1,90,30306
2002,01,10,73,2,672,30306
2002,01,10,73,3,0,30306
2002,01,10,73,4,45,30306
2002,01,10,73,5,170,30306
2002,01,10,73,6,0,30306
2002,01,10,73,7,0,30306
2003,01,01,01,1,2484,45210
2003,01,01,01,2,5542,45210
2003,01,01,01,3,54,45210
2003,01,01,01,4,9012,45210
2003,01,01,01,5,1475,45210
2003,01,01,01,6,0,45210
2003,01,01,01,7,0,45210
2003,01,01,02,1,1923,22510
2003,01,01,02,2,3342,22510
2003,01,01,02,3,80,22510
2003,01,01,02,4,2775,22510
2003,01,01,02,5,2436,22510
2003,01,01,02,6,0,22510
2003,01,01,02,7,0,22510
2003,01,01,03,1,632,15734
2003,01,01,03,2,1421,15734
2003,01,01,03,3,0,15734
2003,01,01,03,4,335,15734
2003,01,01,03,5,547,15734
2003,01,01,03,6,0,15734
2003,01,01,03,7,0,15734
2003,01,01,04,1,1347,22051
2003,01,01,04,2,2797,22051
2003,01,01,04,3,63,22051
2003,01,01,04,4,1088,22051
2003,01,01,04,5,1116,22051
2003,01,01,04,6,0,22051
2003,01,01,04,7,0,22051
2003,01,02,05,1,172,29915
2003,01,02,05,2,2387,29915
2003,01,02,05,3,19,29915
2003,01,02,05,4,346,29915
2003,01,02,05,5,633,29915
2003,01,02,05,6,0,29915
2003,01,02,05,7,0,29915
2003,01,02,06,1,335,51214
2003,01,02,06,2,4600,51214
2003,01,02,06,3,5,51214
2003,01,02,06,4,333,51214
2003,01,02,06,5,712,51214
2003,01,02,06,6,0,51214
2003,01,02,06,7,9,51214
2003,01,02,07,1,261,41392
2003,01,02,07,2,2649,41392
2003,01,02,07,3,60,41392
2003,01,02,07,4,340,41392
2003,01,02,07,5,1355,41392
2003,01,02,07,6,0,41392
2003,01,02,07,7,5,41392
2003,01,02,08,1,157,40475
2003,01,02,08,2,3199,40475
2003,01,02,08,3,39,40475
2003,01,02,08,4,772,40475
2003,01,02,08,5,1184,40475
2003,01,02,08,6,0,40475
2003,01,02,08,7,0,40475
2003,01,02,09,1,242,57083
2003,01,02,09,2,4511,57083
2003,01,02,09,3,11,57083
2003,01,02,09,4,713,57083
2003,01,02,09,5,1070,57083
2003,01,02,09,6,0,57083
2003,01,02,09,7,0,57083
2003,01,02,10,1,195,37184
2003,01,02,10,2,2906,37184
2003,01,02,10,3,0,37184
2003,01,02,10,4,523,37184
2003,01,02,10,5,719,37184
2003,01,02,10,6,0,37184
2003,01,02,10,7,0,37184
2003,01,03,11,1,1161,37615
2003,01,03,11,2,4044,37615
2003,01,03,11,3,0,37615
2003,01,03,11,4,1485,37615
2003,01,03,11,5,774,37615
2003,01,03,11,6,0,37615
2003,01,03,11,7,0,37615
2003,01,03,12,1,13,1527
2003,01,03,12,2,14,1527
2003,01,03,12,3,0,1527
2003,01,03,12,4,6,1527
2003,01,03,12,5,19,1527
2003,01,03,12,6,0,1527
2003,01,03,12,7,0,1527
2003,01,03,13,1,213,28173
2003,01,03,13,2,1407,28173
2003,01,03,13,3,0,28173
2003,01,03,13,4,113,28173
2003,01,03,13,5,334,28173
2003,01,03,13,6,0,28173
2003,01,03,13,7,0,28173
2003,01,03,14,1,75,9724
2003,01,03,14,2,699,9724
2003,01,03,14,3,0,9724
2003,01,03,14,4,108,9724
2003,01,03,14,5,138,9724
2003,01,03,14,6,0,9724
2003,01,03,14,7,0,9724
2003,01,03,15,1,88,14990
2003,01,03,15,2,1307,14990
2003,01,03,15,3,0,14990
2003,01,03,15,4,323,14990
2003,01,03,15,5,368,14990
2003,01,03,15,6,0,14990
2003,01,03,15,7,0,14990
2003,01,03,16,1,164,18256
2003,01,03,16,2,1090,18256
2003,01,03,16,3,0,18256
2003,01,03,16,4,87,18256
2003,01,03,16,5,164,18256
2003,01,03,16,6,0,18256
2003,01,03,16,7,0,18256
2003,01,03,17,1,196,23928
2003,01,03,17,2,1855,23928
2003,01,03,17,3,0,23928
2003,01,03,17,4,180,23928
2003,01,03,17,5,281,23928
2003,01,03,17,6,0,23928
2003,01,03,17,7,0,23928
2003,01,03,18,1,343,38869
2003,01,03,18,2,2814,38869
2003,01,03,18,3,0,38869
2003,01,03,18,4,329,38869
2003,01,03,18,5,569,38869
2003,01,03,18,6,0,38869
2003,01,03,18,7,0,38869
2003,01,04,19,1,115,45854
2003,01,04,19,2,1974,45854
2003,01,04,19,3,21,45854
2003,01,04,19,4,227,45854
2003,01,04,19,5,825,45854
2003,01,04,19,6,0,45854
2003,01,04,19,7,0,45854
2003,01,04,20,1,99,24566
2003,01,04,20,2,1311,24566
2003,01,04,20,3,11,24566
2003,01,04,20,4,112,24566
2003,01,04,20,5,418,24566
2003,01,04,20,6,0,24566
2003,01,04,20,7,0,24566
2003,01,04,21,1,78,11501
2003,01,04,21,2,483,11501
2003,01,04,21,3,53,11501
2003,01,04,21,4,277,11501
2003,01,04,21,5,603,11501
2003,01,04,21,6,0,11501
2003,01,04,21,7,0,11501
2003,01,05,22,1,0,3501
2003,01,05,22,2,122,3501
2003,01,05,22,3,11,3501
2003,01,05,22,4,0,3501
2003,01,05,22,5,179,3501
2003,01,05,22,6,0,3501
2003,01,05,22,7,0,3501
2003,01,05,23,1,39,22464
2003,01,05,23,2,906,22464
2003,01,05,23,3,128,22464
2003,01,05,23,4,262,22464
2003,01,05,23,5,846,22464
2003,01,05,23,6,0,22464
2003,01,05,23,7,0,22464
2003,01,05,24,1,6,14863
2003,01,05,24,2,597,14863
2003,01,05,24,3,32,14863
2003,01,05,24,4,75,14863
2003,01,05,24,5,517,14863
2003,01,05,24,6,0,14863
2003,01,05,24,7,0,14863
2003,01,05,25,1,31,23026
2003,01,05,25,2,1021,23026
2003,01,05,25,3,26,23026
2003,01,05,25,4,42,23026
2003,01,05,25,5,607,23026
2003,01,05,25,6,0,23026
2003,01,05,25,7,0,23026
2003,01,05,26,1,87,45054
2003,01,05,26,2,2031,45054
2003,01,05,26,3,119,45054
2003,01,05,26,4,375,45054
2003,01,05,26,5,1421,45054
2003,01,05,26,6,0,45054
2003,01,05,26,7,0,45054
2003,01,05,27,1,73,27805
2003,01,05,27,2,1656,27805
2003,01,05,27,3,22,27805
2003,01,05,27,4,43,27805
2003,01,05,27,5,856,27805
2003,01,05,27,6,0,27805
2003,01,05,27,7,0,27805
2003,01,06,28,1,53,14920
2003,01,06,28,2,1093,14920
2003,01,06,28,3,10,14920
2003,01,06,28,4,11,14920
2003,01,06,28,5,419,14920
2003,01,06,28,6,0,14920
2003,01,06,28,7,0,14920
2003,01,06,29,1,51,6912
2003,01,06,29,2,384,6912
2003,01,06,29,3,0,6912
2003,01,06,29,4,12,6912
2003,01,06,29,5,174,6912
2003,01,06,29,6,0,6912
2003,01,06,29,7,0,6912
2003,01,06,30,1,5,12917
2003,01,06,30,2,721,12917
2003,01,06,30,3,5,12917
2003,01,06,30,4,31,12917
2003,01,06,30,5,220,12917
2003,01,06,30,6,0,12917
2003,01,06,30,7,0,12917
2003,01,06,31,1,175,47878
2003,01,06,31,2,3478,47878
2003,01,06,31,3,16,47878
2003,01,06,31,4,242,47878
2003,01,06,31,5,1262,47878
2003,01,06,31,6,0,47878
2003,01,06,31,7,0,47878
2003,01,06,32,1,130,34191
2003,01,06,32,2,2028,34191
2003,01,06,32,3,5,34191
2003,01,06,32,4,89,34191
2003,01,06,32,5,606,34191
2003,01,06,32,6,0,34191
2003,01,06,32,7,0,34191
2003,01,07,33,1,41,25068
2003,01,07,33,2,1789,25068
2003,01,07,33,3,0,25068
2003,01,07,33,4,76,25068
2003,01,07,33,5,319,25068
2003,01,07,33,6,0,25068
2003,01,07,33,7,0,25068
2003,01,07,34,1,13,8934
2003,01,07,34,2,459,8934
2003,01,07,34,3,0,8934
2003,01,07,34,4,22,8934
2003,01,07,34,5,129,8934
2003,01,07,34,6,0,8934
2003,01,07,34,7,0,8934
2003,01,07,35,1,211,34728
2003,01,07,35,2,2169,34728
2003,01,07,35,3,0,34728
2003,01,07,35,4,69,34728
2003,01,07,35,5,475,34728
2003,01,07,35,6,0,34728
2003,01,07,35,7,0,34728
2003,01,07,36,1,5,9625
2003,01,07,36,2,215,9625
2003,01,07,36,3,0,9625
2003,01,07,36,4,0,9625
2003,01,07,36,5,65,9625
2003,01,07,36,6,0,9625
2003,01,07,36,7,0,9625
2003,01,07,37,1,170,32655
2003,01,07,37,2,1677,32655
2003,01,07,37,3,0,32655
2003,01,07,37,4,78,32655
2003,01,07,37,5,281,32655
2003,01,07,37,6,0,32655
2003,01,07,37,7,0,32655
2003,01,07,38,1,84,11770
2003,01,07,38,2,765,11770
2003,01,07,38,3,0,11770
2003,01,07,38,4,64,11770
2003,01,07,38,5,186,11770
2003,01,07,38,6,0,11770
2003,01,07,38,7,0,11770
2003,01,07,39,1,19,7107
2003,01,07,39,2,463,7107
2003,01,07,39,3,0,7107
2003,01,07,39,4,5,7107
2003,01,07,39,5,82,7107
2003,01,07,39,6,0,7107
2003,01,07,39,7,0,7107
2003,01,07,40,1,6,5276
2003,01,07,40,2,399,5276
2003,01,07,40,3,0,5276
2003,01,07,40,4,7,5276
2003,01,07,40,5,43,5276
2003,01,07,40,6,0,5276
2003,01,07,40,7,0,5276
2003,01,07,41,1,5,5591
2003,01,07,41,2,420,5591
2003,01,07,41,3,0,5591
2003,01,07,41,4,23,5591
2003,01,07,41,5,60,5591
2003,01,07,41,6,0,5591
2003,01,07,41,7,0,5591
2003,01,07,42,1,0,451
2003,01,07,42,2,27,451
2003,01,07,42,3,0,451
2003,01,07,42,4,10,451
2003,01,07,42,5,1,451
2003,01,07,42,6,0,451
2003,01,07,42,7,0,451
2003,01,07,43,1,50,26364
2003,01,07,43,2,920,26364
2003,01,07,43,3,0,26364
2003,01,07,43,4,24,26364
2003,01,07,43,5,208,26364
2003,01,07,43,6,0,26364
2003,01,07,43,7,0,26364
2003,01,08,44,1,101,25479
2003,01,08,44,2,1646,25479
2003,01,08,44,3,0,25479
2003,01,08,44,4,84,25479
2003,01,08,44,5,229,25479
2003,01,08,44,6,0,25479
2003,01,08,44,7,0,25479
2003,01,08,45,1,161,23487
2003,01,08,45,2,1237,23487
2003,01,08,45,3,0,23487
2003,01,08,45,4,12,23487
2003,01,08,45,5,199,23487
2003,01,08,45,6,0,23487
2003,01,08,45,7,0,23487
2003,01,08,46,1,101,14624
2003,01,08,46,2,1633,14624
2003,01,08,46,3,0,14624
2003,01,08,46,4,46,14624
2003,01,08,46,5,82,14624
2003,01,08,46,6,0,14624
2003,01,08,46,7,0,14624
2003,01,08,47,1,0,2095
2003,01,08,47,2,36,2095
2003,01,08,47,3,0,2095
2003,01,08,47,4,0,2095
2003,01,08,47,5,12,2095
2003,01,08,47,6,0,2095
2003,01,08,47,7,0,2095
2003,01,08,48,1,55,15763
2003,01,08,48,2,611,15763
2003,01,08,48,3,0,15763
2003,01,08,48,4,10,15763
2003,01,08,48,5,122,15763
2003,01,08,48,6,0,15763
2003,01,08,48,7,0,15763
2003,01,08,49,1,24,7977
2003,01,08,49,2,132,7977
2003,01,08,49,3,0,7977
2003,01,08,49,4,0,7977
2003,01,08,49,5,75,7977
2003,01,08,49,6,0,7977
2003,01,08,49,7,0,7977
2003,01,08,50,1,152,15382
2003,01,08,50,2,980,15382
2003,01,08,50,3,0,15382
2003,01,08,50,4,55,15382
2003,01,08,50,5,145,15382
2003,01,08,50,6,0,15382
2003,01,08,50,7,0,15382
2003,01,08,51,1,73,12178
2003,01,08,51,2,753,12178
2003,01,08,51,3,0,12178
2003,01,08,51,4,65,12178
2003,01,08,51,5,140,12178
2003,01,08,51,6,0,12178
2003,01,08,51,7,0,12178
2003,01,08,52,1,139,26814
2003,01,08,52,2,1335,26814
2003,01,08,52,3,0,26814
2003,01,08,52,4,166,26814
2003,01,08,52,5,255,26814
2003,01,08,52,6,0,26814
2003,01,08,52,7,0,26814
2003,01,08,53,1,103,7702
2003,01,08,53,2,344,7702
2003,01,08,53,3,0,7702
2003,01,08,53,4,64,7702
2003,01,08,53,5,87,7702
2003,01,08,53,6,0,7702
2003,01,08,53,7,0,7702
2003,01,08,54,1,22,2183
2003,01,08,54,2,51,2183
2003,01,08,54,3,0,2183
2003,01,08,54,4,42,2183
2003,01,08,54,5,15,2183
2003,01,08,54,6,0,2183
2003,01,08,54,7,0,2183
2003,01,08,55,1,238,9789
2003,01,08,55,2,655,9789
2003,01,08,55,3,0,9789
2003,01,08,55,4,122,9789
2003,01,08,55,5,133,9789
2003,01,08,55,6,0,9789
2003,01,08,55,7,0,9789
2003,01,08,56,1,25,884
2003,01,08,56,2,0,884
2003,01,08,56,3,0,884
2003,01,08,56,4,0,884
2003,01,08,56,5,10,884
2003,01,08,56,6,0,884
2003,01,08,56,7,0,884
2003,01,09,57,1,502,8780
2003,01,09,57,2,608,8780
2003,01,09,57,3,0,8780
2003,01,09,57,4,177,8780
2003,01,09,57,5,92,8780
2003,01,09,57,6,0,8780
2003,01,09,57,7,0,8780
2003,01,09,58,1,18,2356
2003,01,09,58,2,21,2356
2003,01,09,58,3,0,2356
2003,01,09,58,4,0,2356
2003,01,09,58,5,8,2356
2003,01,09,58,6,0,2356
2003,01,09,58,7,0,2356
2003,01,09,59,1,117,10480
2003,01,09,59,2,417,10480
2003,01,09,59,3,0,10480
2003,01,09,59,4,40,10480
2003,01,09,59,5,101,10480
2003,01,09,59,6,0,10480
2003,01,09,59,7,0,10480
2003,01,09,60,1,193,53709
2003,01,09,60,2,2009,53709
2003,01,09,60,3,0,53709
2003,01,09,60,4,181,53709
2003,01,09,60,5,441,53709
2003,01,09,60,6,0,53709
2003,01,09,60,7,0,53709
2003,01,09,61,1,96,28439
2003,01,09,61,2,1973,28439
2003,01,09,61,3,0,28439
2003,01,09,61,4,72,28439
2003,01,09,61,5,187,28439
2003,01,09,61,6,0,28439
2003,01,09,61,7,0,28439
2003,01,09,62,1,54,13450
2003,01,09,62,2,635,13450
2003,01,09,62,3,0,13450
2003,01,09,62,4,32,13450
2003,01,09,62,5,126,13450
2003,01,09,62,6,0,13450
2003,01,09,62,7,0,13450
2003,01,09,63,1,75,21816
2003,01,09,63,2,1365,21816
2003,01,09,63,3,0,21816
2003,01,09,63,4,123,21816
2003,01,09,63,5,451,21816
2003,01,09,63,6,0,21816
2003,01,09,63,7,0,21816
2003,01,10,64,1,358,37954
2003,01,10,64,2,2993,37954
2003,01,10,64,3,5,37954
2003,01,10,64,4,162,37954
2003,01,10,64,5,525,37954
2003,01,10,64,6,0,37954
2003,01,10,64,7,0,37954
2003,01,10,65,1,215,26254
2003,01,10,65,2,1748,26254
2003,01,10,65,3,0,26254
2003,01,10,65,4,106,26254
2003,01,10,65,5,345,26254
2003,01,10,65,6,0,26254
2003,01,10,65,7,0,26254
2003,01,10,66,1,235,12920
2003,01,10,66,2,1113,12920
2003,01,10,66,3,0,12920
2003,01,10,66,4,186,12920
2003,01,10,66,5,233,12920
2003,01,10,66,6,0,12920
2003,01,10,66,7,8,12920
2003,01,10,67,1,25,7679
2003,01,10,67,2,413,7679
2003,01,10,67,3,25,7679
2003,01,10,67,4,57,7679
2003,01,10,67,5,420,7679
2003,01,10,67,6,0,7679
2003,01,10,67,7,0,7679
2003,01,10,68,1,329,27017
2003,01,10,68,2,1325,27017
2003,01,10,68,3,0,27017
2003,01,10,68,4,374,27017
2003,01,10,68,5,431,27017
2003,01,10,68,6,0,27017
2003,01,10,68,7,0,27017
2003,01,10,69,1,24,7111
2003,01,10,69,2,233,7111
2003,01,10,69,3,0,7111
2003,01,10,69,4,39,7111
2003,01,10,69,5,160,7111
2003,01,10,69,6,0,7111
2003,01,10,69,7,0,7111
2003,01,10,70,1,197,21389
2003,01,10,70,2,979,21389
2003,01,10,70,3,0,21389
2003,01,10,70,4,495,21389
2003,01,10,70,5,224,21389
2003,01,10,70,6,0,21389
2003,01,10,70,7,0,21389
2003,01,10,71,1,241,17511
2003,01,10,71,2,825,17511
2003,01,10,71,3,0,17511
2003,01,10,71,4,68,17511
2003,01,10,71,5,176,17511
2003,01,10,71,6,0,17511
2003,01,10,71,7,0,17511
2003,01,10,72,1,44,26574
2003,01,10,72,2,950,26574
2003,01,10,72,3,0,26574
2003,01,10,72,4,63,26574
2003,01,10,72,5,193,26574
2003,01,10,72,6,0,26574
2003,01,10,72,7,0,26574
2003,01,10,73,1,86,30248
2003,01,10,73,2,1065,30248
2003,01,10,73,3,0,30248
2003,01,10,73,4,90,30248
2003,01,10,73,5,180,30248
2003,01,10,73,6,0,30248
2003,01,10,73,7,0,30248
2004,01,01,01,1,2576,45896
2004,01,01,01,2,6235,45896
2004,01,01,01,3,60,45896
2004,01,01,01,4,9292,45896
2004,01,01,01,5,1911,45896
2004,01,01,01,6,0,45896
2004,01,01,01,7,0,45896
2004,01,01,02,1,2077,24905
2004,01,01,02,2,4948,24905
2004,01,01,02,3,133,24905
2004,01,01,02,4,2773,24905
2004,01,01,02,5,3127,24905
2004,01,01,02,6,0,24905
2004,01,01,02,7,5,24905
2004,01,01,03,1,665,15706
2004,01,01,03,2,1626,15706
2004,01,01,03,3,0,15706
2004,01,01,03,4,361,15706
2004,01,01,03,5,678,15706
2004,01,01,03,6,0,15706
2004,01,01,03,7,0,15706
2004,01,01,04,1,1369,22332
2004,01,01,04,2,3097,22332
2004,01,01,04,3,93,22332
2004,01,01,04,4,1173,22332
2004,01,01,04,5,1348,22332
2004,01,01,04,6,0,22332
2004,01,01,04,7,0,22332
2004,01,02,05,1,178,30070
2004,01,02,05,2,2679,30070
2004,01,02,05,3,32,30070
2004,01,02,05,4,452,30070
2004,01,02,05,5,804,30070
2004,01,02,05,6,0,30070
2004,01,02,05,7,0,30070
2004,01,02,06,1,321,51187
2004,01,02,06,2,5205,51187
2004,01,02,06,3,5,51187
2004,01,02,06,4,415,51187
2004,01,02,06,5,938,51187
2004,01,02,06,6,0,51187
2004,01,02,06,7,8,51187
2004,01,02,07,1,315,41328
2004,01,02,07,2,3149,41328
2004,01,02,07,3,113,41328
2004,01,02,07,4,454,41328
2004,01,02,07,5,1620,41328
2004,01,02,07,6,0,41328
2004,01,02,07,7,0,41328
2004,01,02,08,1,156,40562
2004,01,02,08,2,3599,40562
2004,01,02,08,3,89,40562
2004,01,02,08,4,879,40562
2004,01,02,08,5,1493,40562
2004,01,02,08,6,0,40562
2004,01,02,08,7,0,40562
2004,01,02,09,1,299,57152
2004,01,02,09,2,5127,57152
2004,01,02,09,3,12,57152
2004,01,02,09,4,922,57152
2004,01,02,09,5,1314,57152
2004,01,02,09,6,0,57152
2004,01,02,09,7,0,57152
2004,01,02,10,1,232,37310
2004,01,02,10,2,3376,37310
2004,01,02,10,3,13,37310
2004,01,02,10,4,639,37310
2004,01,02,10,5,988,37310
2004,01,02,10,6,0,37310
2004,01,02,10,7,0,37310
2004,01,03,11,1,1235,38221
2004,01,03,11,2,4650,38221
2004,01,03,11,3,0,38221
2004,01,03,11,4,1756,38221
2004,01,03,11,5,956,38221
2004,01,03,11,6,0,38221
2004,01,03,11,7,0,38221
2004,01,03,12,1,20,1444
2004,01,03,12,2,16,1444
2004,01,03,12,3,0,1444
2004,01,03,12,4,10,1444
2004,01,03,12,5,20,1444
2004,01,03,12,6,0,1444
2004,01,03,12,7,0,1444
2004,01,03,13,1,252,28438
2004,01,03,13,2,1800,28438
2004,01,03,13,3,0,28438
2004,01,03,13,4,198,28438
2004,01,03,13,5,364,28438
2004,01,03,13,6,0,28438
2004,01,03,13,7,0,28438
2004,01,03,14,1,63,9768
2004,01,03,14,2,859,9768
2004,01,03,14,3,0,9768
2004,01,03,14,4,131,9768
2004,01,03,14,5,188,9768
2004,01,03,14,6,0,9768
2004,01,03,14,7,0,9768
2004,01,03,15,1,147,15207
2004,01,03,15,2,1558,15207
2004,01,03,15,3,0,15207
2004,01,03,15,4,295,15207
2004,01,03,15,5,411,15207
2004,01,03,15,6,0,15207
2004,01,03,15,7,0,15207
2004,01,03,16,1,223,18487
2004,01,03,16,2,1348,18487
2004,01,03,16,3,0,18487
2004,01,03,16,4,134,18487
2004,01,03,16,5,228,18487
2004,01,03,16,6,0,18487
2004,01,03,16,7,0,18487
2004,01,03,17,1,226,23931
2004,01,03,17,2,2214,23931
2004,01,03,17,3,0,23931
2004,01,03,17,4,257,23931
2004,01,03,17,5,346,23931
2004,01,03,17,6,0,23931
2004,01,03,17,7,0,23931
2004,01,03,18,1,383,38754
2004,01,03,18,2,3303,38754
2004,01,03,18,3,0,38754
2004,01,03,18,4,414,38754
2004,01,03,18,5,721,38754
2004,01,03,18,6,0,38754
2004,01,03,18,7,0,38754
2004,01,04,19,1,131,45511
2004,01,04,19,2,2360,45511
2004,01,04,19,3,17,45511
2004,01,04,19,4,275,45511
2004,01,04,19,5,953,45511
2004,01,04,19,6,0,45511
2004,01,04,19,7,0,45511
2004,01,04,20,1,103,24394
2004,01,04,20,2,1484,24394
2004,01,04,20,3,11,24394
2004,01,04,20,4,118,24394
2004,01,04,20,5,474,24394
2004,01,04,20,6,0,24394
2004,01,04,20,7,0,24394
2004,01,04,21,1,80,11524
2004,01,04,21,2,557,11524
2004,01,04,21,3,53,11524
2004,01,04,21,4,333,11524
2004,01,04,21,5,670,11524
2004,01,04,21,6,0,11524
2004,01,04,21,7,0,11524
2004,01,05,22,1,6,3616
2004,01,05,22,2,144,3616
2004,01,05,22,3,27,3616
2004,01,05,22,4,5,3616
2004,01,05,22,5,217,3616
2004,01,05,22,6,0,3616
2004,01,05,22,7,0,3616
2004,01,05,23,1,40,22682
2004,01,05,23,2,1051,22682
2004,01,05,23,3,146,22682
2004,01,05,23,4,303,22682
2004,01,05,23,5,1006,22682
2004,01,05,23,6,0,22682
2004,01,05,23,7,0,22682
2004,01,05,24,1,15,14892
2004,01,05,24,2,671,14892
2004,01,05,24,3,60,14892
2004,01,05,24,4,84,14892
2004,01,05,24,5,538,14892
2004,01,05,24,6,0,14892
2004,01,05,24,7,0,14892
2004,01,05,25,1,25,23055
2004,01,05,25,2,1157,23055
2004,01,05,25,3,28,23055
2004,01,05,25,4,62,23055
2004,01,05,25,5,657,23055
2004,01,05,25,6,0,23055
2004,01,05,25,7,0,23055
2004,01,05,26,1,101,44852
2004,01,05,26,2,2412,44852
2004,01,05,26,3,146,44852
2004,01,05,26,4,483,44852
2004,01,05,26,5,1573,44852
2004,01,05,26,6,0,44852
2004,01,05,26,7,0,44852
2004,01,05,27,1,79,27923
2004,01,05,27,2,1956,27923
2004,01,05,27,3,29,27923
2004,01,05,27,4,52,27923
2004,01,05,27,5,992,27923
2004,01,05,27,6,0,27923
2004,01,05,27,7,0,27923
2004,01,06,28,1,60,15107
2004,01,06,28,2,1284,15107
2004,01,06,28,3,0,15107
2004,01,06,28,4,21,15107
2004,01,06,28,5,489,15107
2004,01,06,28,6,0,15107
2004,01,06,28,7,0,15107
2004,01,06,29,1,67,7046
2004,01,06,29,2,472,7046
2004,01,06,29,3,0,7046
2004,01,06,29,4,29,7046
2004,01,06,29,5,195,7046
2004,01,06,29,6,0,7046
