Data_Referencia,Seccio_Censal,Poblacio
1998,5086,1104
1998,5087,1527
1998,5088,1471
1998,5089,1405
1998,5090,1587
1998,5091,1410
1998,5092,1353
1998,5093,1009
1998,5094,2548
1998,5095,1639
1998,5096,1066
1998,5097,1436
1998,5098,1315
1998,6001,873
1998,6002,1338
1998,6003,2186
1998,6004,1468
1998,6006,919
1998,6007,1109
1998,6008,1825
1998,6009,1084
1998,6010,938
1998,6011,1270
1998,6012,1075
1998,6013,1616
1998,6014,1308
1998,6015,1267
1998,6016,1251
1998,6017,1122
1998,6018,1322
1998,6019,1373
1998,6020,1043
1998,6021,1303
1998,6022,1047
1998,6023,1399
1998,6024,1670
1998,6025,1446
1998,6026,856
1998,6027,1174
1998,6028,1265
1998,6029,1192
1998,6030,1400
1998,6031,1081
1998,6032,1025
1998,6033,1346
1998,6034,1104
1998,6035,1013
1998,6036,1392
1998,6037,1055
1998,6038,1265
1998,6039,1497
1998,6040,1649
1998,6041,1556
1998,6042,1443
1998,6043,1070
1998,6044,1369
1998,6045,1143
1998,6046,1095
1998,6047,1198
1998,6048,1230
1998,6049,1052
1998,6050,1167
1998,6051,1175
1998,6052,1462
1998,6053,1353
1998,6054,1463
1998,6055,1129
1998,6056,1461
1998,6057,1468
1998,6058,1550
1998,6059,1390
1998,6060,1653
1998,6061,1128
1998,6062,1195
1998,6063,1437
1998,6064,1832
1998,6065,1012
1998,6066,1022
1998,6067,1644
1998,6068,1500
1998,6069,968
1998,6070,1705
1998,6071,996
1998,6072,1611
1998,6073,1473
1998,6074,1049
1998,6075,1127
1998,6076,1418
1998,6077,1177
1998,6078,1169
1998,6079,1083
1998,6080,1176
1998,6081,1190
1998,6082,1625
1998,6083,1822
1998,6084,1353
1998,6085,1332
1998,6086,877
1998,6087,2110
1998,6088,1221
1998,7001,1470
1998,7002,763
1998,7003,1291
1998,7004,1488
1998,7005,1297
1998,7006,1100
1998,7007,1189
1998,7008,1548
1998,7009,1109
1998,7010,1265
1998,7011,1059
1998,7012,1546
1998,7013,1281
1998,7014,890
1998,7015,1327
1998,7016,1283
1998,7017,1683
1998,7018,1529
1998,7019,1468
1998,7020,1469
1998,7021,1039
1998,7022,1195
1998,7023,1324
1998,7024,1397
1998,7025,1266
1998,7026,1228
1998,7027,1796
1998,7028,1334
1998,7029,1312
1998,7030,1352
1998,7031,1447
1998,7032,1300
1998,7033,1464
1998,7034,1456
1998,7035,1585
1998,7036,1260
1998,7037,1384
1998,7038,1357
1998,7039,1207
1998,7040,1265
1998,7041,1198
1998,7042,1333
1998,7043,1387
1998,7044,1273
1998,7045,1359
1998,7046,1304
1998,7047,1341
1998,7048,1262
1998,7049,1260
1998,7050,1149
1998,7051,1670
1998,7052,1253
1998,7053,1613
1998,7054,1604
1998,7055,1205
1998,7056,1201
1998,7057,1421
1998,7058,1391
1998,7059,1423
1998,7060,1975
1998,7061,1286
1998,7062,1383
1998,7063,1577
1998,7064,1706
1998,7065,1894
1998,7066,1747
1998,7067,1619
1998,7068,1277
1998,7069,1434
1998,7070,1373
1998,7071,1445
1998,7072,1313
1998,7073,1313
1998,7074,1786
1998,7075,1283
1998,7076,1534
1998,7077,1337
1998,7078,1316
1998,7079,1660
1998,7080,1623
1998,7081,1919
1998,7082,1266
1998,7083,1359
1998,7084,1339
1998,7085,1211
1998,7086,1355
1998,7087,1697
1998,7088,1036
1998,7089,1277
1998,7090,1395
1998,7091,1167
1998,7092,1539
1998,7093,1669
1998,7094,1169
1998,7095,1371
1998,7096,1489
1998,7097,1091
1998,7098,1431
1998,7099,1131
1998,7100,1360
1998,7101,1449
1998,7102,317
1998,7103,1295
1998,7104,1694
1998,7105,1068
1998,7106,1167
1998,7107,1138
1998,7108,1279
1998,7109,1901
1998,7110,1127
1998,7111,1009
1998,7112,1130
1998,7113,1031
1998,7114,1162
1998,7115,990
1998,7116,1515
1998,7117,947
1998,7118,1171
1998,7119,1178
1998,7120,1263
1998,7121,1250
1998,7122,1265
1998,7123,1402
1998,8001,1343
1998,8002,1046
1998,8003,1337
1998,8004,1365
1998,8005,1270
1998,8006,1373
1998,8007,1264
1998,8008,1554
1998,8009,1528
1998,8010,963
1998,8011,782
1998,8012,1202
1998,8013,1253
1998,8014,1119
1998,8015,1357
1998,8016,1125
1998,8017,1434
1998,8018,1563
1998,8019,1555
1998,8020,1150
1998,8021,1407
1998,8022,1309
1998,8023,1297
1998,8024,1320
1998,8025,1141
1998,8026,1028
1998,8027,1311
1998,8028,1316
1998,8029,1126
1998,8030,1244
1998,8031,1410
1998,8032,1462
1998,8033,1456
1998,8034,1113
1998,8035,1518
1998,8036,1559
1998,8037,1505
1998,8038,1427
1998,8039,1570
1998,8040,2077
1998,8041,1925
1998,8042,1401
1998,8043,483
1998,8044,1186
1998,8045,1555
1998,8046,1401
1998,8047,1419
1998,8048,1119
1998,8049,1158
1998,8050,1592
1998,8051,949
1998,8052,966
1998,8053,1312
1998,8054,1932
1998,8055,2274
1998,8056,1685
1998,8057,1526
1998,8058,1901
1998,8059,1216
1998,8060,1562
1998,8061,2010
1998,8062,1509
1998,8063,1437
1998,8064,2054
1998,8065,1673
1998,8066,1582
1998,8067,1658
1998,8068,1720
1998,8069,1495
1998,8070,1390
1998,8071,1698
1998,8072,1308
1998,8073,1763
1998,8074,1146
1998,8075,1793
1998,8076,1609
1998,8077,1547
1998,8078,1744
1998,8079,1347
1998,8080,1459
1998,8081,1472
1998,8082,1670
1998,8083,1301
1998,8084,1227
1998,8085,1440
1998,8086,1768
1998,8087,1356
1998,8088,1295
1998,8089,1333
1998,8090,1286
1998,8091,1355
1998,8092,1150
1998,8093,1321
1998,8094,1735
1998,8095,1243
1998,8096,1500
1998,8097,1144
1998,8098,1251
1998,8099,1401
1998,8100,1333
1998,8101,1644
1998,8102,1309
1998,8103,1555
1998,8104,1070
1998,8105,1688
1998,8106,1667
1998,8107,1708
1998,8108,1211
1998,8109,1132
1998,8110,1642
1998,8111,1535
1998,8112,1521
1998,8113,1668
1998,8114,1834
1998,8115,1498
1998,8116,739
1998,8215,1392
1998,9001,1935
1998,9002,1748
1998,9003,1945
1998,9004,1431
1998,9005,719
1998,9006,1345
1998,9007,968
1998,9009,1128
1998,9010,1303
1998,9011,2711
1998,9013,1777
1998,9014,1491
1998,9015,1573
1998,9016,1442
1998,9017,1220
1998,9018,1342
1998,9019,2211
1998,9020,1268
1998,9021,1362
1998,9022,1187
1998,9023,1056
1998,9024,1066
1998,9025,1059
1998,9026,1530
1998,9027,1429
1998,9028,97
1998,9029,1226
1998,9030,720
1998,9031,0
1998,9032,862
1998,9033,2841
1998,9034,1656
1998,9035,1685
1998,9036,1448
1998,9037,1451
1998,9038,1295
1998,9039,1369
1998,9040,1314
1998,9041,1393
1998,9042,1224
1998,9043,1305
1998,9044,1353
1998,9045,1424
1998,9046,1335
1998,9047,1483
1998,9048,1473
1998,9049,1234
1998,9050,1591
1998,9051,1193
1998,9052,1171
1998,9053,1588
1998,9054,1109
1998,9055,1909
1998,9056,1291
1998,9057,1686
1998,9058,1122
1998,9059,1208
1998,9060,1405
1998,9061,823
1998,9062,1013
1998,9063,858
1998,9064,1189
1998,9065,2120
1998,9066,1104
1998,9067,1377
1998,9068,1182
1998,9069,990
1998,9070,1731
1998,9071,1895
1998,9072,1381
1998,9073,1664
1998,9074,1636
1998,9075,1460
1998,9076,1397
1998,9077,1620
1998,9078,1386
1998,9079,1608
1998,9080,1354
1998,9081,1504
1998,9082,1563
1998,9083,1603
1998,9084,1594
1998,9085,1556
1998,9086,1309
1998,9087,1242
1998,9088,1902
1998,9089,1540
1998,9090,1688
1998,9091,1790
1998,9092,1774
1998,9093,1321
1998,9094,1927
1998,9095,1730
1998,9156,1453
1998,10001,1624
1998,10002,1503
1998,10003,1235
1998,10004,1507
1998,10005,1616
1998,10006,1761
1998,10007,1452
1998,10008,1633
1998,10009,1479
1998,10010,1638
1998,10011,1215
1998,10012,1749
1998,10013,1318
1998,10014,1396
1998,10015,1899
1998,10016,1267
1998,10017,1712
1998,10018,1244
1998,10019,1652
1998,10020,1607
1998,10021,1285
1998,10022,989
1998,10023,1340
1998,10024,1102
1998,10025,1169
1998,10026,1187
1998,10027,1568
1998,10028,1589
1998,10029,1406
1998,10030,1697
1998,10031,1452
1998,10032,1218
1998,10033,896
1998,10034,1839
1998,10035,620
1998,10036,306
1998,10037,966
1998,10038,1479
1998,10039,1420
1998,10040,1550
1998,10041,1419
1998,10042,1245
1998,10043,1358
1998,10044,1461
1998,10045,1024
1998,10046,1336
1998,10047,1813
1998,10048,1217
1998,10049,1336
1998,10050,1381
1998,10051,997
1998,10052,1287
1998,10053,1516
1998,10054,557
1998,10055,1820
1998,10056,1549
1998,10057,1151
1998,10058,986
1998,10059,1252
1998,10060,1218
1998,10061,1434
1998,10062,1053
1998,10063,1228
1998,10064,1426
1998,10065,1364
1998,10066,1135
1998,10067,102
1998,10068,77
1998,10069,1082
1998,10070,1477
1998,10071,1104
1998,10072,1507
1998,10073,1598
1998,10074,1370
1998,10075,1311
1998,10076,71
1998,10077,258
1998,10078,115
1998,10081,1588
1998,10082,1655
1998,10083,1728
1998,10084,1521
1998,10085,1796
1998,10086,1946
1998,10087,1606
1998,10088,1503
1998,10089,1442
1998,10090,1383
1998,10091,2114
1998,10092,1824
1998,10093,1208
1998,10094,1128
1998,10095,445
1998,10096,1148
1998,10097,612
1998,10098,1891
1998,10099,819
1998,10100,1614
1998,10101,1119
1998,10102,2833
1998,10103,2534
1998,10104,1847
1998,10105,2295
1998,10106,1133
1998,10107,994
1998,10108,1804
1998,10109,1780
1998,10110,1779
1998,10111,1399
1998,10112,1747
1998,10113,986
1998,10114,1353
1998,10115,1420
1998,10116,1942
1998,10117,1444
1998,10118,1202
1998,10119,1246
1998,10120,1506
1998,10121,1400
1998,10122,1749
1998,10123,1371
1998,10124,1122
1998,10125,1274
1998,10126,1206
1998,10127,592
1998,10128,1920
1998,10129,1311
1998,10130,1301
1998,10131,1358
1998,10132,1424
1998,10133,1906
1998,10134,1733
1998,10135,1404
1998,10136,1634
1998,10137,1675
1998,10138,1788
1998,10139,1840
1998,10140,1697
1998,10141,1272
1998,10142,1786
1998,10143,1905
1998,10234,2071
1998,10235,1355
1998,10236,1892
1998,10237,734
1999,1001,1127
1999,1002,1229
1999,1003,2185
1999,1004,2155
1999,1005,2018
1999,1006,1481
1999,1007,2089
1999,1008,2027
1999,1009,1554
1999,1010,1651
1999,1011,1978
1999,1012,1411
1999,1013,1117
1999,1014,1348
1999,1015,1602
1999,1016,1574
1999,1017,1762
1999,1018,960
1999,1019,2023
1999,1020,1919
1999,1021,1731
1999,1022,1130
1999,1023,2364
1999,1025,1150
1999,1026,1518
1999,1027,1380
1999,1028,1632
1999,1029,1227
1999,1030,2407
1999,1031,1481
1999,1032,2020
1999,1033,1065
1999,1034,1107
1999,1035,1299
1999,1036,1144
1999,1037,1411
1999,1038,1332
1999,1039,1346
1999,1040,1005
1999,1041,1360
1999,1042,1614
1999,1043,998
1999,1044,1329
1999,1045,1923
1999,1046,1535
1999,1047,1508
1999,1048,1831
1999,1049,1201
1999,1050,1377
1999,1051,1443
1999,1052,1758
1999,1053,2263
1999,1054,1122
1999,1055,1213
1999,2001,955
1999,2002,1507
1999,2003,749
1999,2004,1358
1999,2005,2065
1999,2006,1503
1999,2007,987
1999,2008,1764
1999,2009,1457
1999,2010,1116
1999,2011,1057
1999,2012,1444
1999,2013,950
1999,2014,1082
1999,2015,1401
1999,2016,1736
1999,2017,1769
1999,2018,1886
1999,2019,1810
1999,2020,1297
1999,2021,1470
1999,2022,1144
1999,2023,1044
1999,2024,1124
1999,2025,1058
1999,2026,1811
1999,2027,1925
1999,2028,1790
1999,2029,1122
1999,2030,1178
1999,2031,1083
1999,2032,1032
1999,2033,1098
1999,2034,1059
1999,2035,1374
1999,2036,1131
1999,2037,1088
1999,2038,1407
1999,2039,1563
1999,2040,1537
1999,2041,1611
1999,2042,1833
1999,2043,1182
1999,2044,1167
1999,2045,1133
1999,2046,1884
1999,2047,1787
1999,2048,1162
1999,2049,2110
1999,2050,1532
1999,2051,1862
1999,2052,1613
1999,2053,1652
1999,2054,1757
1999,2055,1777
1999,2056,1366
1999,2057,1135
1999,2058,1389
1999,2059,1553
1999,2060,1592
1999,2061,1206
1999,2062,1424
1999,2063,1112
1999,2064,1270
1999,2065,1690
1999,2066,1888
1999,2067,1445
1999,2068,1553
1999,2069,1296
1999,2070,1209
1999,2071,1471
1999,2072,811
1999,2073,1346
1999,2074,917
1999,2075,925
1999,2076,1298
1999,2077,1153
1999,2078,1092
1999,2079,1104
1999,2080,1391
1999,2081,2002
1999,2082,991
1999,2083,1541
1999,2084,1904
1999,2085,1413
1999,2086,1181
1999,2087,1273
1999,2088,1537
1999,2089,1673
1999,2090,1483
1999,2091,1462
1999,2092,1611
1999,2093,1449
1999,2094,1361
1999,2095,1342
1999,2096,1324
1999,2097,962
1999,2098,1502
1999,2099,1435
1999,2100,1306
1999,2101,2017
1999,2102,1368
1999,2103,1662
1999,2104,1128
1999,2105,1877
1999,2106,1361
1999,2107,1628
1999,2108,1673
1999,2109,2040
1999,2110,1674
1999,2111,1627
1999,2112,1457
1999,2113,1804
1999,2114,1665
1999,2115,1288
1999,2116,839
1999,2117,1214
1999,2118,1393
1999,2119,1392
1999,2120,1204
1999,2121,1196
1999,2122,1086
1999,2123,1008
1999,2124,1122
1999,2125,1568
1999,2126,1452
1999,2127,941
1999,2128,1142
1999,2129,1629
1999,2130,1208
1999,2131,1089
1999,2132,1140
1999,2133,995
1999,2134,1461
1999,2135,1991
1999,2136,915
1999,2137,1270
1999,2138,1810
1999,2139,1365
1999,2140,1832
1999,2141,1087
1999,2142,1744
1999,2143,1214
1999,2144,1373
1999,2145,1042
1999,2146,1119
1999,2147,1916
1999,2148,1459
1999,2149,1571
1999,2150,1215
1999,2151,1226
1999,2152,1322
1999,2153,1348
1999,2154,985
1999,2155,1951
1999,2156,1369
1999,2157,1084
1999,2158,1677
1999,2159,1706
1999,2160,1868
1999,2161,957
1999,2162,1239
1999,2163,1689
1999,2164,1349
1999,2165,1489
1999,2166,1899
1999,2167,2059
1999,2168,1923
1999,2169,1409
1999,2170,1508
1999,2171,1595
1999,2172,1450
1999,2173,1419
1999,3001,1612
1999,3002,1643
1999,3003,1353
1999,3004,1473
1999,3005,1147
1999,3006,1201
1999,3007,1413
1999,3008,1068
1999,3009,1043
1999,3010,1371
1999,3011,1368
1999,3012,1883
1999,3013,1563
1999,3014,1499
1999,3015,2475
1999,3016,889
1999,3017,1346
1999,3018,1498
1999,3019,1291
1999,3020,1241
1999,3021,1062
1999,3022,1251
1999,3023,1398
1999,3024,1753
1999,3025,1837
1999,3026,1179
1999,3027,1331
1999,3028,177
1999,3029,1006
1999,3030,1786
1999,3031,2627
1999,3032,1205
1999,3033,1369
1999,3034,1552
1999,3035,2464
1999,3036,1557
1999,3037,1038
1999,3038,1106
1999,3039,2299
1999,3040,1535
1999,3041,1225
1999,3042,1265
1999,3043,1420
1999,3044,1508
1999,3045,863
1999,3046,1366
1999,3047,1663
1999,3048,1346
1999,3049,1576
1999,3050,1510
1999,3051,1528
1999,3052,1084
1999,3053,1791
1999,3054,1660
1999,3055,1390
1999,3056,906
1999,3057,1552
1999,3058,829
1999,3059,1158
1999,3060,1374
1999,3061,1147
1999,3062,1565
1999,3063,1162
1999,3064,1043
1999,3065,1294
1999,3066,1905
1999,3067,1809
1999,3068,1204
1999,3069,1211
1999,3070,1363
1999,3071,1250
1999,3072,1367
1999,3073,1536
1999,3074,1530
1999,3075,1550
1999,3076,1097
1999,3077,1273
1999,3078,1541
1999,3079,1585
1999,3080,1572
1999,3081,1883
1999,3082,1714
1999,3083,1395
1999,3084,1517
1999,3085,1161
1999,3086,1470
1999,3087,1522
1999,3088,1452
1999,3089,1253
1999,3090,869
1999,3091,1229
1999,3092,1001
1999,3093,1463
1999,3094,1087
1999,3095,1433
1999,3096,1360
1999,3097,1396
1999,3098,1240
1999,3099,944
1999,3100,1138
1999,3101,1268
1999,3102,1251
1999,3103,1393
1999,3104,1174
1999,3105,1079
1999,3106,1035
1999,3107,1466
1999,3108,1417
1999,3109,1275
1999,3110,1366
1999,3111,1211
1999,3112,1736
1999,3113,1564
1999,3114,1450
1999,3211,1348
1999,3212,2524
1999,3213,2140
1999,4001,1179
1999,4002,1753
1999,4003,1050
1999,4004,960
1999,4005,1276
1999,4006,1190
1999,4007,1000
1999,4008,1044
1999,4009,1314
1999,4010,831
1999,4011,1742
1999,4012,1627
1999,4013,1215
1999,4014,697
1999,4015,1871
1999,4016,1146
1999,4017,1224
1999,4018,1390
1999,4019,1335
1999,4020,1310
1999,4021,1313
1999,4022,1511
1999,4023,947
1999,4024,1055
1999,4025,1078
1999,4026,1274
1999,4027,1214
1999,4028,1375
1999,4029,1243
1999,4030,1816
1999,4031,1437
1999,4032,1708
1999,4033,1209
1999,4034,1750
1999,4035,1543
1999,4036,1774
1999,4037,2198
1999,4038,1356
1999,4039,916
1999,4040,1493
1999,4041,1202
1999,4042,1806
1999,4043,1796
1999,4044,1612
1999,4045,1349
1999,4046,2799
1999,4047,1837
1999,4048,1490
1999,4049,1068
1999,4050,1960
1999,4051,1660
1999,4052,2140
1999,4053,1228
1999,4054,1119
1999,4055,1529
1999,4056,1366
1999,4084,1410
1999,5001,835
1999,5002,1231
1999,5003,932
1999,5004,696
1999,5005,898
1999,5006,1351
1999,5007,1270
1999,5008,1373
1999,5009,1484
1999,5010,1421
1999,5011,1302
1999,5012,1384
1999,5013,1539
1999,5014,1352
1999,5015,1051
1999,5016,1713
1999,5017,1361
1999,5018,1252
1999,5019,1549
1999,5020,963
1999,5021,118
1999,5022,1527
1999,5023,1395
1999,5024,1766
1999,5025,1136
1999,5026,1309
1999,5027,1309
1999,5028,1261
1999,5029,1326
1999,5030,1206
1999,5031,1228
1999,5032,1335
1999,5033,1019
1999,5034,1101
1999,5035,1123
1999,5036,1599
1999,5037,1251
1999,5038,1081
1999,5039,1490
1999,5040,1172
1999,5041,1166
1999,5042,1008
1999,5043,1249
1999,5044,1184
1999,5045,1403
1999,5046,1107
1999,5047,1074
1999,5048,1243
1999,5049,1499
1999,5050,1399
1999,5051,1362
1999,5052,1318
1999,5053,1287
1999,5054,939
1999,5055,1416
1999,5056,1265
1999,5057,1630
1999,5058,1422
1999,5059,1451
1999,5060,1095
1999,5061,1407
1999,5062,1574
1999,5063,1431
1999,5064,1493
1999,5065,1554
1999,5066,1246
1999,5067,1199
1999,5068,1373
1999,5069,1616
1999,5070,1424
1999,5071,1404
1999,5072,1541
1999,5073,1525
1999,5074,1531
1999,5075,1639
1999,5076,1240
1999,5077,1189
1999,5078,1764
1999,5079,1307
1999,5080,1279
1999,5081,1435
1999,5082,1447
1999,5083,1194
1999,5084,1192
1999,5085,1095
1999,5086,1114
1999,5087,1524
1999,5088,1506
1999,5089,1437
1999,5090,1553
1999,5091,1395
1999,5092,1362
1999,5093,990
1999,5094,2545
1999,5095,1645
1999,5096,1036
1999,5097,1455
1999,5098,1351
1999,6001,860
1999,6002,1339
1999,6003,2134
1999,6004,1480
1999,6006,902
1999,6007,1093
1999,6008,1795
1999,6009,1099
1999,6010,933
1999,6011,1229
1999,6012,1076
1999,6013,1606
1999,6014,1306
1999,6015,1232
1999,6016,1293
1999,6017,1133
1999,6018,1311
1999,6019,1398
1999,6020,1022
1999,6021,1289
1999,6022,1261
1999,6023,1391
1999,6024,1654
1999,6025,1431
1999,6026,869
1999,6027,1178
1999,6028,1264
1999,6029,1227
1999,6030,1371
1999,6031,1099
1999,6032,1008
1999,6033,1336
1999,6034,1110
1999,6035,1002
1999,6036,1341
1999,6037,1060
1999,6038,1283
1999,6039,1469
1999,6040,1601
1999,6041,1558
1999,6042,1446
1999,6043,1069
1999,6044,1385
1999,6045,1136
1999,6046,1075
1999,6047,1187
1999,6048,1241
1999,6049,995
1999,6050,1161
1999,6051,1119
1999,6052,1466
1999,6053,1348
1999,6054,1472
1999,6055,1165
1999,6056,1447
1999,6057,1456
1999,6058,1565
1999,6059,1383
1999,6060,1652
1999,6061,1134
1999,6062,1180
1999,6063,1436
1999,6064,1829
1999,6065,1016
1999,6066,1026
1999,6067,1623
1999,6068,1500
1999,6069,1033
1999,6070,1690
1999,6071,1008
1999,6072,1583
1999,6073,1459
1999,6074,1017
1999,6075,1109
1999,6076,1403
1999,6077,1160
1999,6078,1171
1999,6079,1085
1999,6080,1203
1999,6081,1188
1999,6082,1635
1999,6083,1830
1999,6084,1350
1999,6085,1329
1999,6086,893
1999,6087,2081
1999,6088,1241
1999,7001,1483
1999,7002,749
1999,7003,1258
1999,7004,1478
1999,7005,1318
1999,7006,1062
1999,7007,1183
1999,7008,1532
1999,7009,1068
1999,7010,1282
1999,7011,1065
1999,7012,1525
1999,7013,1277
1999,7014,884
1999,7015,1336
1999,7016,1299
1999,7017,1684
1999,7018,1552
1999,7019,1466
1999,7020,1455
1999,7021,1035
1999,7022,1201
1999,7023,1265
1999,7024,1376
1999,7025,1231
1999,7026,1228
1999,7027,1788
1999,7028,1350
1999,7029,1307
1999,7030,1339
1999,7031,1421
1999,7032,1293
1999,7033,1451
1999,7034,1447
1999,7035,1590
1999,7036,1248
1999,7037,1365
1999,7038,1369
1999,7039,1196
1999,7040,1257
1999,7041,1214
1999,7042,1339
1999,7043,1350
1999,7044,1272
1999,7045,1374
1999,7046,1323
1999,7047,1320
1999,7048,1274
1999,7049,1269
1999,7050,1113
1999,7051,1672
1999,7052,1231
1999,7053,1589
1999,7054,1571
1999,7055,1230
1999,7056,1212
1999,7057,1445
1999,7058,1405
1999,7059,1390
1999,7060,1996
1999,7061,1278
1999,7062,1318
1999,7063,1557
1999,7064,1681
1999,7065,1867
1999,7066,1760
1999,7067,1573
1999,7068,1279
1999,7069,1408
1999,7070,1337
1999,7071,1445
1999,7072,1316
1999,7073,1286
1999,7074,1727
1999,7075,1279
1999,7076,1517
1999,7077,1335
1999,7078,1265
1999,7079,1609
1999,7080,1603
1999,7081,1947
1999,7082,1292
1999,7083,1338
1999,7084,1309
1999,7085,1170
1999,7086,1380
1999,7087,1674
1999,7088,1049
1999,7089,1271
1999,7090,1408
1999,7091,1147
1999,7092,1532
1999,7093,1631
1999,7094,1117
1999,7095,1369
1999,7096,1450
1999,7097,1075
1999,7098,1487
1999,7099,1144
1999,7100,1310
1999,7101,1433
1999,7102,338
1999,7103,1289
1999,7104,1673
1999,7105,1089
1999,7106,1160
1999,7107,1162
1999,7108,1263
1999,7109,1859
1999,7110,1128
1999,7111,973
1999,7112,1144
1999,7113,1030
1999,7114,1145
1999,7115,991
1999,7116,1511
1999,7117,941
1999,7118,1151
1999,7119,1165
1999,7120,1239
1999,7121,1248
1999,7122,1260
1999,7123,1411
1999,8001,1348
1999,8002,1033
1999,8003,1314
1999,8004,1368
1999,8005,1268
1999,8006,1381
1999,8007,1257
1999,8008,1527
1999,8009,1537
1999,8010,941
1999,8011,856
1999,8012,1218
1999,8013,1269
1999,8014,1114
1999,8015,1340
1999,8016,1111
1999,8017,1426
1999,8018,1563
1999,8019,1623
1999,8020,1147
1999,8021,1352
1999,8022,1292
1999,8023,1261
1999,8024,1324
1999,8025,1118
1999,8026,1004
1999,8027,1264
1999,8028,1265
1999,8029,1252
1999,8030,1256
1999,8031,1408
1999,8032,1450
1999,8033,1452
1999,8034,1182
1999,8035,1495
1999,8036,1511
1999,8037,1495
1999,8038,1426
1999,8039,1536
1999,8040,1898
1999,8041,1921
1999,8042,1349
1999,8043,600
1999,8044,1203
1999,8045,1539
1999,8046,1369
1999,8047,1448
1999,8048,1126
1999,8049,1103
1999,8050,1592
1999,8051,950
1999,8052,898
1999,8053,1290
1999,8054,1884
1999,8055,2244
1999,8056,1641
1999,8057,1487
1999,8058,1856
1999,8059,1203
1999,8060,1511
1999,8061,1952
1999,8062,1507
1999,8063,1401
1999,8064,1997
1999,8065,1648
1999,8066,1528
1999,8067,1658
1999,8068,1720
1999,8069,1481
1999,8070,1335
1999,8071,1669
1999,8072,1271
1999,8073,1705
1999,8074,1120
1999,8075,1755
1999,8076,1595
1999,8077,1555
1999,8078,1721
1999,8079,1307
1999,8080,1429
1999,8081,1469
1999,8082,1626
1999,8083,1263
1999,8084,1175
1999,8085,1395
1999,8086,1710
1999,8087,1341
1999,8088,1260
1999,8089,1287
1999,8090,1244
1999,8091,1328
1999,8092,1116
1999,8093,1276
1999,8094,1685
1999,8095,1231
1999,8096,1503
1999,8097,1171
1999,8098,1220
1999,8099,1372
1999,8100,1300
1999,8101,1614
1999,8102,1265
1999,8103,1545
1999,8104,1047
1999,8105,1644
1999,8106,1638
1999,8107,1688
1999,8108,1141
1999,8109,1136
1999,8110,1598
1999,8111,1559
1999,8112,1520
1999,8113,1647
1999,8114,1809
1999,8115,1528
1999,8116,757
1999,8215,1440
1999,9001,1958
1999,9002,1767
1999,9003,1948
1999,9004,1443
1999,9005,741
1999,9006,1373
1999,9007,945
1999,9009,1112
1999,9010,1305
1999,9011,2690
1999,9013,1709
1999,9014,1464
1999,9015,1586
1999,9016,1487
1999,9017,1190
1999,9018,1347
1999,9019,2266
1999,9020,1266
1999,9021,1338
1999,9022,1172
1999,9023,1072
1999,9024,1144
1999,9025,1059
1999,9026,1524
1999,9027,1419
1999,9028,91
1999,9029,1264
1999,9030,699
1999,9031,0
1999,9032,813
1999,9033,2819
1999,9034,1621
1999,9035,1678
1999,9036,1492
1999,9037,1436
1999,9038,1307
1999,9039,1428
1999,9040,1337
1999,9041,1407
