Data_Referencia,Codi_Barri,Renda,Var_Renda,Pisos,Perc_Domicilis,Var_Domicilis,Perc_Edat,Var_Edat,Perc_Regio,Var_Regio,Perc_Uni,Var_Uni,Lloguer,Var_Lloguer
2020,24,43132.9907075615,0.1408731337423355,35,0.11615891680028505,-0.008590673438287164,0.3565138171879745,-0.02471353092923173,0.06140941651870446,-6.616808537839441e-4,0.5388242227788419,0.02811582080190611,16.51571761748483,0.18245599489413358
2020,25,37045.027874429754,0.15555136248318976,32,0.14472435965004743,-0.007196415189434563,0.37841181473749325,-0.006763010437331907,0.06329754123871771,0.01354529533773878,0.5177938400626122,0.04298671557456574,15.313461685960396,0.19411589787668504
2020,26,37565.40583196185,0.13222931905005977,244,0.15924648447864154,-0.0016462175196208517,0.3806810988732751,-0.005566300571939853,0.07316556964168554,0.014071289287425251,0.5330458353868901,0.03634780637034202,15.323225256133169,0.20353958247326923
2020,27,29221.694269426942,0.13834625376503648,143,0.18238333602454385,-0.011554027901096747,0.4166416641664166,-0.002989980873348952,0.07559424171409442,0.015159703674437544,0.517065044744896,0.04256321473269592,15.08840764858391,0.22417184420659048
2020,28,24885.049423291577,0.07196398843714631,40,0.17217651458489155,9.308074353442664e-4,0.4120054570259209,-0.007275438907015097,0.07123781131606732,0.010945524796636165,0.41938023330709223,0.041602455529314464,14.367477774784508,0.24359292445248998
2020,29,19189.439605806365,0.14574558373387553,20,0.184634840341448,0.0037767545328671326,0.43867359168997205,-0.0039312648221692115,0.0593186372745491,-1.3110695329550393e-4,0.3233906559123421,0.04227580728187602,12.232760379657146,0.23568228813862643
2020,30,24475.173867149213,0.13518197032440216,37,0.16736630772038694,0.007492866439910484,0.41400889693131265,-0.0030943388159909158,0.060454165717323614,0.0072717484756769785,0.4224308725988457,0.040693562290106844,13.63891362609796,0.2094559343523451
2020,31,22859.154551630436,0.18958296608085146,749,0.25126748251748254,0.0029438544956014723,0.5008192135549873,5.065685784860774e-4,0.11541689983212088,0.022919676768402814,0.47544169216680443,0.06389846141491623,14.912970005469951,0.21194392567817566
2020,32,23858.776555202156,0.13782496849516349,223,0.182852958796512,-1.0050100968425624e-4,0.4342244763460271,0.009400823336872088,0.06487309936477825,0.015831046105349404,0.42790667821956935,0.04994650599136696,14.078602277671465,0.24256218084882708
2020,33,20380.686107877376,0.12631839822716392,92,0.1633458819208521,-0.0068827695023863655,0.4159487776484284,-0.0018419478683726065,0.04637049716019606,0.007505203466791142,0.34361347809161297,0.04999455796666874,13.7556294000789,0.3019506502431427
