Data_Referencia,Codi_Barri,Punt_Renda,Punt_Pisos,Punt_Domicilis,Punt_Edat,Punt_Regio,Punt_Uni,Punt_Lloguer,Punt_Gentrificacio
2022,62,0.6212996029363163,0.010830324909747292,0.6568063295973059,0.4806979213209422,0.2965299939130829,0.8296506154874806,0.5007159225143606,0.48521867295417653
2022,63,0.6163411600357511,0.02888086642599278,0.5251409139936266,0.3783535725870769,0.2795059111258866,0.7438137181975716,0.5365261347876908,0.4440803253076566
2022,64,0.5115978927759443,0.48194945848375453,0.5443034545628851,0.6471429120168483,0.5434327738291878,0.8295628392569535,0.5825192984470541,0.5915012327675182
2022,65,0.8073664572121529,0.08303249097472924,0.5173329936496565,0.3121148454687126,0.4731368910364675,0.8468181998228089,0.5632293641949477,0.5147187489084964
2022,66,0.6221344146146925,0.17689530685920576,0.16979749226134191,0.37827674236343567,0.6791178527170136,0.8771945236290155,0.8821254775978391,0.5407916871489349
2022,67,0.268099427767244,0.18953068592057762,0.0979064564489575,0.5521230251887491,1,0.607518636385883,0.8270292388972174,0.5060296386583755
2022,68,1,0.6967509025270758,0.5116743604267939,0.2474082331600613,0.9241675935860467,0.9538048045151181,1,0.7619722706021566
2022,69,0.199642482716601,0.22563176895306858,0.20893039580462883,0.12028561817150661,0.8876382994342564,0.4577182671244197,0.7005931797496213,0.40006285885058607
2022,70,0.5592620085281689,0.05776173285198556,0.44412028786846675,0.8523565372940062,0.4538348895704201,0.21587988501019048,0.8444624512054705,0.48966825604695835
2022,71,0.33894250740298576,0.05595667870036101,0.11880796850264763,0.23467552908943537,0.5314065768181685,0.8520504845424223,0.7063169788700779,0.4054509605608712
2022,72,0.3039991902310262,0.02527075812274368,0.3567971480098453,0.3078184180333818,0.061390347030462825,0.46266369607871105,0.5357722694015423,0.293387403843959
2022,73,0.4492597255251752,0.016245487364620937,0.4600577466876712,0.30943755651943305,0.13842748409177402,0.33895524323716464,0.5348495897760986,0.3210332618859911
2023,01,0.3248229725443818,0.3592057761732852,0.9022319522141864,0.4455286383346217,0.3666114217311112,0.3033260572443074,0.2504585380153947,0.4217407651796126
2023,02,0.8871879589167835,0.35018050541516244,0.871151349022351,1,0.3333333333333333,0.16756038752677135,0.3827292297946365,0.5703061091441483
